# Object: Neptune
# Columns: time(s), |V(t)|(m/s), |A(t)|(m/s^2), O(t)
time,V,A,O
20.44477,0.03252,2.77147,-1.16730
20.45974,0.02144,1.32965,-2.22994
20.48120,0.02302,0.95627,1.14760
20.49798,0.03232,0.86477,-0.74482
20.51323,0.03332,0.44414,0.25911
20.52838,0.05676,2.10074,-3.08844
20.54218,0.02685,2.18704,3.39618
20.55694,0.05571,2.09720,-3.70853
20.57074,0.02266,3.54764,4.59216
20.58465,0.03494,1.46967,-1.85792
20.59949,0.02802,1.38484,0.33783
20.61335,0.02776,0.25715,-0.09798
20.62837,0.04485,1.57472,0.62948
20.64323,0.01258,2.37726,-3.85155
20.65963,0.04121,1.98189,3.53090
20.67520,0.04888,1.68141,-2.98952
20.68988,0.02737,1.45161,1.64978
20.70628,0.02672,1.21337,-1.16947
20.72137,0.03570,1.90955,2.93156
20.73550,0.03397,1.48872,-2.65111
20.74948,0.04109,0.49177,0.05225
20.76677,0.02650,1.02386,0.81301
20.78250,0.02203,0.97126,-1.13957
20.79782,0.04091,1.74361,3.10654
20.81404,0.02556,2.20955,-3.86662
20.82862,0.03404,3.16516,5.47773
20.84341,0.04375,1.01948,-1.77440
20.85830,0.03085,1.86011,3.28181
20.87330,0.03008,1.09988,-1.70457
20.88923,0.01629,1.67460,1.80188
20.90481,0.01706,0.71202,-1.02657
20.92725,0.03345,0.86266,0.65163
20.95125,0.02400,1.34537,-2.06372
20.96880,0.02141,0.64985,0.94427
20.99184,0.05108,1.78217,-1.91467
21.00908,0.01057,3.11293,2.17028
21.02443,0.02473,1.60504,-0.38040
21.03977,0.02661,0.23331,0.06091
21.05465,0.01995,0.43972,0.15992
21.07013,0.00870,1.06895,-1.50578
21.08622,0.01973,0.85762,0.64548
21.10039,0.01811,0.75488,-0.60131
21.11537,0.02209,1.39183,2.17768
21.13283,0.01561,0.80284,0.52220
21.15006,0.02407,0.70970,-1.25170
21.16664,0.01876,0.87351,0.66270
21.18359,0.00834,1.03111,0.59503
21.19978,0.02431,1.14724,-2.01619
21.21692,0.01395,1.35844,2.39368
21.23184,0.02938,1.13149,-1.31456
21.24786,0.01029,1.40242,0.51176
21.26362,0.02974,1.47332,0.76029
21.27930,0.02568,0.71859,0.53246
21.29306,0.02507,1.01391,-1.58103
21.30696,0.00757,1.58641,2.53265
21.32187,0.03899,2.09824,-0.59284
21.33822,0.02856,0.87338,-1.25723
21.35486,0.03583,1.18527,1.51057
21.36950,0.02827,0.83421,-1.10684
21.38446,0.02534,1.18272,2.03507
21.40011,0.02424,0.31176,-0.51021
21.41608,0.01435,0.94015,0.78862
21.43210,0.01839,0.45168,-0.19673
21.44742,0.01316,0.66799,0.35690
21.46227,0.01438,0.31342,0.22281
21.47836,0.01780,0.41247,-0.08041
21.50277,0.00512,0.98809,0.53196
21.51807,0.00835,0.54217,0.08827
21.53240,0.01836,1.03129,1.69182
21.55060,0.00664,1.37100,-2.24908
21.56558,0.02593,1.82119,3.10070
21.58032,0.00812,2.04694,-3.63537
21.59468,0.00867,0.49020,0.83825
21.60933,0.00778,0.91759,-1.63029
21.62488,0.02159,1.36089,2.31128
21.63919,0.01301,0.78035,-1.21513
21.65383,0.00994,0.69054,0.05713
21.66717,0.01314,0.59956,0.61187
21.68108,0.01121,0.83815,-1.49207
21.69459,0.01801,1.38640,2.34728
21.70895,0.03692,2.36176,-4.20865
21.72432,0.01900,2.21619,3.88580
21.73896,0.00708,0.75215,-1.05854
21.75526,0.01813,0.95512,1.15071
21.77047,0.02912,0.97778,0.31438
21.78682,0.02658,0.48917,-0.49808
21.80239,0.03059,0.54705,0.40769
21.81701,0.02802,1.17170,-1.35297
21.83233,0.04294,1.75895,-0.56356
21.84578,0.04609,1.44060,-1.24154
21.86169,0.02078,1.61700,2.78586
21.87789,0.03644,1.31889,-1.83726
21.89211,0.04071,0.56206,0.60099
21.90656,0.02237,2.04419,-1.34423
21.92105,0.05119,3.14690,1.22254
21.93562,0.04167,0.84521,-0.22432
21.95036,0.05794,1.86606,3.27992
21.96712,0.06257,2.02705,-3.47452
21.98259,0.06098,0.99138,-1.14338
22.01308,0.05227,0.32573,-0.57305
22.04159,0.01518,2.29811,1.61361
22.05813,0.02020,0.68856,-0.98530
22.07222,0.04242,1.55187,2.55421
22.08668,0.02681,1.06835,-1.21625
22.10234,0.02329,1.20628,1.31923
22.11731,0.00872,1.31386,-1.89750
22.13182,0.02220,1.24194,2.17316
22.14605,0.02284,2.16051,-2.23900
22.16217,0.01793,1.02644,-1.82900
22.18056,0.00237,1.21269,1.88313
22.19638,0.01782,1.19892,-0.75028
22.21243,0.00789,1.58412,0.21596
22.22784,0.01587,1.43168,1.38498
22.24382,0.01780,0.86282,-1.50030
22.25998,0.01605,0.53429,0.39606
22.27708,0.01057,1.67749,0.07503
22.29276,0.01172,1.34090,0.20339
22.30754,0.01264,1.38785,0.49124
22.32295,0.00943,0.87900,-1.32282
22.33919,0.00672,0.41019,0.72994
22.35515,0.00938,0.20181,-0.30490
22.37092,0.00460,0.74537,0.14772
22.38733,0.01587,1.11886,0.10491
22.40253,0.01123,0.48518,-0.06490
22.41753,0.00801,1.24215,-0.05412
22.43234,0.01244,1.21409,0.96232
22.44660,0.00164,0.85133,-0.85732
22.46137,0.01108,0.68822,0.19671
22.47703,0.01258,0.51434,-0.39150
22.49153,0.00970,0.50731,0.23485
22.51260,0.00547,0.76668,-0.91468
22.52833,0.01109,0.86899,1.19259
22.54352,0.00405,0.53048,-0.88120
22.55901,0.01555,0.93675,1.21439
22.57335,0.00414,1.11874,-1.99223
22.58959,0.01662,0.96451,1.48035
22.60532,0.01919,2.45176,-4.36726
22.61936,0.00459,1.16322,2.03153
22.63470,0.01065,0.60996,-1.04689
22.64978,0.00374,0.75537,0.80096
22.66582,0.01188,0.89750,-0.24361
22.68154,0.01143,1.07496,-0.17456
22.69689,0.00959,0.22516,-0.02683
22.71160,0.01821,1.46585,0.39010
22.72640,0.00907,0.74228,-0.61534
22.74084,0.00860,0.55698,-0.45233
22.75732,0.01295,0.83605,0.71756
22.77232,0.00912,0.82831,-0.73983
22.78732,0.00332,0.57483,1.02270
22.80407,0.01874,1.32147,-1.38402
22.82040,0.00833,1.27300,0.52747
22.83599,0.02081,0.90820,-0.54882
22.85074,0.00882,0.80639,0.47271
22.86572,0.00492,0.80952,-0.95642
22.88008,0.00357,0.33280,0.50464
22.89460,0.01159,0.61982,-0.81378
22.90986,0.00984,1.44804,2.32401
22.92436,0.01341,0.73950,-0.88795
22.93992,0.00651,0.71420,0.98955
22.95465,0.01423,1.30845,-1.89694
22.96951,0.00850,0.38312,0.48687
22.98473,0.00929,0.06382,0.02022
23.00124,0.00575,0.60807,0.02640
23.02588,0.01137,0.85031,1.43751
23.04286,0.01034,0.82530,-1.46769
23.05823,0.00915,1.09903,1.41113
23.07451,0.00368,0.51791,-0.90508
23.09859,0.00706,0.31508,0.55632
23.12345,0.00915,0.45137,-0.27532
23.14013,0.01725,0.66690,0.27793
23.15525,0.00579,1.43972,0.49867
23.17091,0.00588,0.35777,-0.49736
23.18700,0.00497,0.56735,0.74587
23.20424,0.01006,0.61590,0.31121
23.22097,0.00815,0.25849,-0.45746
23.23779,0.01145,0.52571,0.82646
23.25216,0.00742,1.19092,-1.47885
23.26664,0.00332,0.48780,0.64007
23.28172,0.00528,0.33617,-0.09931
23.29564,0.01122,0.65781,-0.32033
23.30990,0.00785,1.27193,1.41327
23.32424,0.00947,0.78999,0.50745
23.34086,0.00957,1.02007,-0.84747
23.35601,0.00849,1.15890,-0.15781
23.37008,0.00851,0.75973,0.33661
23.38478,0.00441,0.75642,-1.29117
23.39812,0.01142,0.85696,1.49411
23.41295,0.00819,0.82723,-0.49168
23.42954,0.00977,1.06457,-0.96237
23.44589,0.00249,0.74395,-0.31815
23.45965,0.01623,1.10442,1.20559
23.47393,0.01030,1.71266,-1.27711
23.48925,0.00550,1.06071,1.22653
23.50379,0.00558,0.44896,-0.73602
23.52803,0.00492,0.57746,-0.46219
23.54561,0.01053,0.94527,1.53511
23.56165,0.00848,1.12166,-1.57819
23.57834,0.00249,0.60584,1.03127
23.59276,0.01759,1.23145,-2.15811
23.60751,0.00742,1.77720,1.61010
23.62054,0.01084,0.82411,-1.45394
23.63737,0.01314,1.03576,1.10723
23.65357,0.01605,0.82339,-0.66770
23.66878,0.01077,0.50317,0.27129
23.68400,0.01738,0.70510,-0.08304
23.69932,0.00711,0.60398,-1.07066
23.71706,0.00926,0.42159,0.37213
23.73353,0.01417,1.09960,1.05529
23.75020,0.00723,1.09452,-1.83818
23.76622,0.01430,0.65228,1.01454
23.78090,0.00720,1.23284,-2.16848
23.79694,0.00616,0.78125,0.90486
23.81303,0.00748,0.48821,-0.86372
23.82644,0.00956,0.49340,0.11682
23.84388,0.00248,0.60221,-0.07062
23.85898,0.00299,0.10996,-0.15767
23.87556,0.00450,0.23713,0.42256
23.89155,0.00454,0.15988,-0.27171
23.90605,0.01393,0.88318,1.55315
23.92174,0.02109,2.05946,-3.13989
23.93727,0.00735,1.37791,-0.46181
23.95417,0.00185,0.57977,0.56353
23.96978,0.01391,0.85463,-1.47460
23.98591,0.01005,1.04743,1.58119
24.00038,0.01461,0.42491,-0.75678
24.01627,0.00579,0.49408,0.25995
24.03916,0.00905,0.66737,-0.35795
24.05816,0.01346,1.05688,0.06627
24.07353,0.00656,0.95775,1.63755
24.09151,0.00954,0.76940,-1.00728
24.10721,0.01113,0.78696,1.31633
24.12154,0.01809,0.71528,-1.26668
24.13574,0.00761,1.13054,1.38457
24.15218,0.00916,0.78934,0.39982
24.16881,0.00971,0.08193,0.14595
24.19075,0.00537,0.47644,0.42814
24.21910,0.01029,0.36882,-0.30191
24.23745,0.00517,0.68073,0.18609
24.25294,0.01074,0.77095,1.02226
24.26948,0.01055,0.88900,-1.54848
24.28594,0.00293,0.72221,1.25095
24.30097,0.00401,0.36536,-0.56520
24.31640,0.01219,0.80499,1.24457
24.33136,0.01620,1.39117,0.78852
24.34848,0.01723,0.94000,-0.92150
24.36382,0.01141,0.40290,0.24297
24.37841,0.00818,1.05298,0.47745
24.39242,0.00501,0.78668,-0.05533
24.40775,0.00732,0.62821,0.04088
24.42273,0.00865,0.85830,-1.10668
24.43647,0.00777,0.87665,1.46070
24.45080,0.00821,0.50108,-0.83583
24.46577,0.00392,0.53745,0.13543
24.48245,0.00858,0.49188,-0.23197
24.49722,0.00781,0.33336,0.04361
24.51250,0.00982,0.84163,0.79213
24.52846,0.01123,0.27944,0.47599
24.55049,0.00628,0.83821,-0.97485
24.56636,0.00710,0.34530,0.31230
24.58162,0.00817,0.88019,-0.06750
24.59736,0.01000,1.02028,1.02169
24.61144,0.00487,0.76681,-1.36294
24.62476,0.00585,0.76509,0.87341
24.63847,0.00118,0.46056,-0.17577
24.65270,0.00575,0.45342,-0.21512
24.66690,0.00619,0.70588,0.25246
24.68199,0.01955,1.26830,-1.33292
24.69624,0.00974,1.78555,1.19679
24.71159,0.00240,0.53467,0.39027
24.72787,0.01809,1.19253,-1.69961
24.74360,0.00235,1.21183,1.77285
24.75865,0.01503,0.98397,-1.67306
24.77408,0.00707,0.79440,0.53168
24.78765,0.00513,0.64827,-0.38646
24.80256,0.01228,0.71612,-0.15128
24.81679,0.00550,0.49137,0.46019
24.83108,0.01030,0.52873,-0.25587
24.84648,0.01439,1.84301,3.16404
24.85980,0.00628,0.95553,-1.19141
24.87561,0.00656,0.41554,-0.06461
24.89196,0.00373,0.55935,0.83157
24.90837,0.00903,0.70659,-0.84331
24.92559,0.01150,1.27157,1.92380
24.94011,0.00540,0.52903,-0.93814
24.95436,0.00790,0.58743,1.01816
24.96955,0.00322,0.64223,-1.14399
24.98421,0.00848,0.70464,1.20282
24.99960,0.01658,1.09098,-1.49379
25.01517,0.01237,1.43619,1.23638
25.03072,0.00493,0.32745,-0.54990
25.05453,0.00661,0.61391,-0.08515
25.07159,0.00617,0.56557,0.33671
25.08698,0.01742,1.21793,-1.87192
25.10470,0.01517,0.53950,-0.37808
25.12194,0.00672,0.57834,0.43747
25.13697,0.00738,0.82913,-1.45939
25.15349,0.01281,1.13022,0.67142
25.17064,0.01109,0.18796,-0.00883
25.18610,0.00098,0.64321,-1.14570
25.20359,0.01254,0.89952,1.46275
25.21792,0.00789,1.22371,-2.18064
25.23356,0.00499,0.55267,0.75953
25.24964,0.00703,0.43423,0.17318
25.26637,0.01001,0.65385,1.04289
25.28772,0.00329,0.28837,-0.40335
25.31238,0.00785,0.58049,-0.39225
25.33152,0.00659,0.50677,0.87688
25.34799,0.00930,0.79124,-1.40846
25.36341,0.00802,0.91362,1.62481
25.37841,0.01311,0.66648,-1.15249
25.39365,0.00639,0.83319,1.34062
25.40894,0.00650,0.66263,-1.05658
25.42395,0.00904,0.86498,1.29991
25.43908,0.01103,1.12942,-2.01238
25.45317,0.00630,1.06629,1.40665
25.46695,0.00536,0.43589,-0.60606
25.48202,0.00776,0.59502,0.98629
25.49747,0.00143,0.46253,-0.70820
25.51221,0.00768,0.50828,0.90464
25.52795,0.01144,0.93739,-0.26695
25.54523,0.00374,0.44753,0.68232
25.56883,0.01494,0.69699,-0.01004
25.58539,0.00452,0.95966,-1.70896
25.60282,0.00197,0.34075,0.39317
25.61925,0.00508,0.29731,-0.06923
25.63514,0.00577,0.64580,1.10705
25.64827,0.01239,1.06523,-1.35610
25.66156,0.00469,0.95785,1.12626
25.67642,0.00708,0.73397,-0.63479
25.69105,0.01174,0.91840,0.04466
25.70525,0.01217,0.42010,-0.22247
25.72064,0.00278,0.62774,1.11814
25.73760,0.02399,1.49576,-0.90801
25.75450,0.00801,1.69647,-0.05628
25.77005,0.01083,0.26743,0.21699
25.78573,0.01025,0.64641,-0.82782
25.80121,0.02271,0.97072,1.38446
25.81633,0.00208,1.46138,-1.82140
25.83108,0.01239,0.71015,1.24473
25.84758,0.01015,0.64029,-1.08549
25.86275,0.01221,1.46799,1.98849
25.87609,0.01281,1.44494,-0.56683
25.89002,0.01750,1.88648,-2.06073
25.90356,0.00711,1.02928,1.34712
25.91827,0.01438,0.79389,-1.10650
25.93310,0.01202,0.49007,0.73515
25.94790,0.01148,0.68639,-0.70943
25.96346,0.01946,1.46384,1.52327
25.97837,0.00619,1.30021,-2.30660
25.99199,0.01198,0.74500,1.25423
26.00733,0.00399,1.02156,-1.79626
26.02205,0.00766,0.75092,1.33175
26.03691,0.00326,0.65823,-1.11856
26.05223,0.00474,0.32967,0.50063
26.07584,0.00206,0.39113,-0.49625
26.09295,0.00784,0.44327,0.45104
26.10822,0.01210,0.53070,-0.02520
26.12409,0.00844,1.08584,-0.51112
26.13953,0.01008,1.00277,-0.08240
26.15399,0.00903,1.09299,-1.59418
26.17056,0.00910,0.67520,0.60836
26.18484,0.00510,0.49841,-0.13465
26.19922,0.01048,0.55410,0.72535
26.21525,0.00726,0.63625,-0.33369
26.22939,0.01833,1.06588,0.42111
26.24420,0.00722,0.98475,0.36414
26.25849,0.00787,0.44465,0.10415
26.27400,0.01226,0.91013,-0.08551
26.28883,0.01031,0.39422,0.53966
26.30510,0.00864,0.83028,-0.71702
26.31948,0.01384,1.43564,-0.13711
26.33354,0.03377,1.36165,-0.81357
26.34904,0.02076,1.50011,-2.65769
26.37071,0.11595,3.97932,-2.23414
26.39814,0.64468,32.31580,27.69492
26.41480,0.01538,42.79824,-28.26135
26.42994,0.35491,25.45210,12.23500
26.44404,0.72328,24.85046,34.51931
26.45893,0.71273,4.76215,-8.27691
26.47345,0.29942,27.25285,27.31211
26.48865,0.50463,13.81516,7.32633
26.50358,0.17635,22.52250,-16.45028
26.51818,0.20734,2.01188,3.36466
26.53372,0.02943,10.77626,-11.72411
26.55061,0.31643,18.46939,-15.39809
26.56635,0.16223,6.90487,2.47733
26.59002,0.11053,2.69213,4.51533
26.61109,0.02042,5.73974,-8.46558
26.62751,0.02838,0.49995,0.17914
26.64363,0.05573,2.16565,2.60764
26.65991,0.04166,0.98215,-1.74078
26.67622,0.04910,2.46720,3.86803
26.69167,0.04318,1.93386,-3.44319
26.70579,0.02926,1.98327,2.61554
26.72178,0.05622,3.18609,-2.54587
26.73716,0.03296,3.43264,2.70529
26.75205,0.04264,2.23068,-0.40335
26.76746,0.04459,0.26789,-0.18562
26.78308,0.03605,0.92561,1.62186
26.80009,0.02234,1.66082,-0.42052
26.81698,0.01575,0.54048,-0.15270
26.83240,0.03313,1.33055,1.55433
26.84816,0.01208,2.43895,-1.83788
26.86267,0.03723,1.74656,2.86339
26.87869,0.02580,2.83369,-4.68164
26.89362,0.04504,2.18538,1.07659
26.91109,0.02479,1.39960,-0.39724
26.92619,0.04587,1.52631,1.66535
26.94024,0.01523,2.62209,-3.65486
26.95481,0.03612,1.80526,3.13771
26.96897,0.02618,0.70087,-1.19473
26.98398,0.02580,1.07213,1.55390
26.99941,0.01769,1.47177,-1.41087
27.01494,0.00814,0.96150,-1.57989
27.03394,0.00787,0.08971,-0.03430
27.05112,0.01853,1.05402,-0.15306
27.06558,0.01693,0.25150,-0.20617
27.08140,0.01567,0.49160,0.11985
27.10576,0.03110,1.89871,-1.50365
27.12116,0.01006,2.12514,3.69359
27.13753,0.03314,1.78081,-0.61397
27.15493,0.01521,2.52272,0.95990
27.16984,0.02407,2.24459,-1.77671
27.18437,0.03810,1.37234,-0.07572
27.20000,0.01557,1.96521,3.49851
27.21732,0.01355,1.10563,1.64823
27.23640,0.04946,3.20411,-1.64462
27.25414,0.01012,2.94007,-0.49981
27.26972,0.01814,0.56014,0.06902
27.28461,0.00270,1.20571,-1.14919
27.30039,0.02319,1.40161,1.81345
27.31810,0.01795,0.42146,0.01684
27.33435,0.00078,1.12407,-1.34230
27.35048,0.01762,1.17008,1.69866
27.36576,0.00600,0.85856,-1.48898
27.38209,0.00672,0.40747,0.71398
27.39641,0.00913,0.50952,-0.89767
27.41142,0.01144,0.37748,0.66911
27.42646,0.01496,0.61119,-0.75540
27.44284,0.01466,0.29879,0.28211
27.45812,0.00520,0.60901,-0.22123
27.47930,0.01879,0.70631,-0.44809
27.50329,0.01443,0.54438,0.35858
27.51821,0.00785,0.85237,-0.38251
27.53338,0.00641,0.34319,0.39982
27.54763,0.00799,0.31431,-0.49462
27.56046,0.01051,0.73549,1.29640
27.57596,0.01022,0.43121,-0.72545
27.59062,0.00745,0.51251,-0.90324
27.61088,0.00389,0.68244,0.93303
27.62500,0.01230,1.07283,-1.06728
27.63951,0.00348,0.76165,1.32854
27.65638,0.00644,0.56705,-0.79944
27.66998,0.00560,0.78667,0.85923
27.68456,0.00769,0.41642,-0.07424
27.69864,0.00498,0.31285,-0.08479
27.71322,0.00930,0.55235,0.08000
27.72830,0.01028,0.23915,-0.03504
27.74325,0.00818,0.82492,-0.19286
27.75856,0.00514,0.79551,1.00388
27.77458,0.01134,0.62654,-0.81416
27.78959,0.01098,0.49346,0.87298
27.80594,0.00692,0.48844,-0.86889
27.82081,0.01119,0.67796,1.18593
27.83538,0.00172,0.78577,-1.39558
27.85055,0.02029,1.16337,-0.14753
27.86820,0.01311,1.08543,1.68411
27.88471,0.01738,0.41086,-0.66151
27.89976,0.00771,0.93317,1.55410
27.91486,0.02267,1.16723,-2.02382
27.93072,0.00127,1.64373,2.77975
27.94483,0.00561,0.33442,-0.59590
27.96034,0.00376,0.22089,0.38582
27.97499,0.01274,0.77981,-0.95035
27.98896,0.01722,0.82228,1.30052
28.00443,0.00725,0.83522,-0.98132
28.01882,0.00779,0.19041,0.33219
28.03481,0.02523,1.26610,-2.04440
28.04935,0.00825,1.52618,2.71796
28.06496,0.01821,0.65929,0.91364
28.08385,0.05742,2.64907,-4.52629
28.10016,0.01719,2.08644,2.17069
28.12310,0.02293,0.79095,-1.39726
28.13972,0.01419,1.05340,1.28563
28.15575,0.01770,0.45839,-0.70628
28.17023,0.00685,1.03101,1.83220
28.18448,0.01756,0.71628,-1.25865
28.19956,0.00747,0.87168,0.78226
28.21593,0.01173,1.18963,-0.37766
28.23144,0.02002,0.69806,0.20122
28.24640,0.02249,0.54172,0.44672
28.26233,0.01368,1.84071,-3.22454
28.27872,0.01002,0.46242,0.81346
28.29423,0.00832,0.54984,-0.96450
28.30922,0.02774,2.04071,3.47088
28.32432,0.01071,1.12686,-1.21150
28.34026,0.00983,0.51702,0.42757
28.35549,0.00930,0.89511,0.29251
28.37152,0.01369,0.60638,-0.50119
28.38694,0.01020,1.19641,0.47263
28.40149,0.01624,1.77525,0.12992
28.41601,0.01846,1.81942,-0.53278
28.43074,0.00899,1.01197,0.23184
28.44577,0.01330,1.23018,-0.44429
28.46060,0.00705,1.02901,0.40135
28.47555,0.01559,1.11010,-0.57671
28.49037,0.00821,0.83385,-0.55786
28.50642,0.00836,1.05856,0.23358
28.52097,0.01831,0.95304,-0.38174
28.53607,0.00582,0.88392,0.04796
28.55074,0.00536,0.44442,0.39802
28.57150,0.00491,0.22019,-0.38793
28.59789,0.00230,0.27668,0.10403
28.61528,0.00591,0.33240,-0.57248
28.63850,0.01196,0.69485,0.26591
28.65519,0.00895,0.30585,-0.05452
28.67034,0.00765,0.23281,0.02089
28.68539,0.00383,0.48435,0.76962
28.70221,0.00425,0.35387,-0.19182
28.71994,0.00724,0.42623,-0.64645
28.73702,0.00516,0.26551,0.39088
28.75194,0.01117,0.39774,-0.64608
28.76717,0.00569,0.60507,1.04442
28.78322,0.01006,0.49677,-0.32935
28.79967,0.00923,0.57435,0.54188
28.81436,0.00273,0.56339,-0.67591
28.82906,0.00708,0.36326,0.52526
28.84370,0.01368,1.34298,-2.36115
28.85740,0.00777,0.67308,1.12415
28.87207,0.00512,0.62292,-0.95056
28.88675,0.00384,0.48819,0.77483
28.90335,0.00484,0.30517,0.07930
28.92031,0.02331,1.31358,-0.36174
28.93524,0.01165,0.72953,1.10738
28.95157,0.00269,0.84485,-0.94965
28.96602,0.00535,0.28273,0.23459
28.98069,0.00709,0.87414,0.83974
28.99398,0.00505,0.82505,-1.17828
29.00839,0.00663,0.67242,1.07343
29.02308,0.00119,0.41055,-0.73160
29.03734,0.00165,0.17346,0.30906
29.05236,0.00647,0.51184,-0.90981
29.06743,0.00738,0.39816,0.18950
29.08435,0.01178,0.76374,0.10381
29.09986,0.00406,0.71853,-0.86102
29.11590,0.00528,0.19625,0.34963
29.14215,0.00877,0.83829,-0.87369
29.15866,0.00920,0.53162,-0.61631
29.17574,0.01019,0.49800,0.54855
29.19063,0.00425,0.85695,-1.46326
29.20659,0.00524,0.54827,0.70046
29.22326,0.01057,0.87799,-0.99237
29.23840,0.00533,1.04357,1.35079
29.25318,0.01132,0.60328,-0.75814
29.26819,0.00906,0.85730,0.73305
29.28360,0.01080,0.73548,0.80630
29.30041,0.00417,0.78258,-1.01019
29.31563,0.01993,1.44384,1.47387
29.33024,0.00364,1.06459,-1.76175
29.34735,0.00692,0.41235,0.28134
29.36360,0.00430,0.59581,0.90914
29.38084,0.00746,0.69773,-1.15571
29.39607,0.00693,0.50290,0.72380
29.41064,0.00524,0.28349,-0.40656
29.42562,0.00373,0.44944,0.30409
29.43973,0.01744,1.33440,-1.73883
29.45535,0.00704,1.00388,1.73603
29.47113,0.01048,0.84661,-1.25260
29.48742,0.00993,0.64425,1.08881
29.50196,0.00656,0.56198,-0.92548
29.51704,0.00566,0.45562,0.72345
29.53215,0.00647,0.29949,0.00157
29.54887,0.00425,0.54917,-0.92749
29.56583,0.00706,0.59774,0.75231
29.58007,0.00573,0.53459,-0.25375
29.59424,0.00910,0.81162,0.43808
29.60926,0.00707,0.90470,-1.48854
29.62687,0.00074,0.31849,0.48031
29.65034,0.00878,0.59516,-1.05627
29.66606,0.00273,0.46174,0.29333
29.68927,0.00756,0.22457,-0.28410
29.71489,0.00724,0.40285,0.71691
29.73119,0.01008,0.69251,-1.00349
29.74508,0.00690,0.51225,0.32903
29.76295,0.00848,0.33510,-0.31776
29.77762,0.01922,1.14679,1.68376
29.79190,0.01940,0.55609,-0.85828
29.80671,0.02825,0.96829,1.15065
29.82210,0.02175,1.54258,-2.37809
29.83652,0.02357,0.40305,0.68365
29.85110,0.01142,1.12171,-1.13189
29.86710,0.01458,0.21157,0.12962
29.88244,0.01986,0.36433,0.03273
29.89800,0.01598,0.70198,0.33231
29.91244,0.04150,2.12772,-2.52514
29.92656,0.00814,3.44356,6.08492
29.93999,0.03781,3.09284,-4.30769
29.95399,0.00849,2.61964,4.17025
29.97077,0.01284,0.79606,-0.10822
29.98735,0.00559,0.53301,-0.05084
30.00254,0.00648,0.33679,0.08056
30.01764,0.01225,0.76067,0.04382
30.03233,0.00882,0.43467,-0.36742
30.04657,0.02448,1.77427,3.15272
30.05989,0.01678,0.93187,-1.33949
30.07371,0.01951,0.49300,0.85195
30.08925,0.00791,1.06123,-0.08487
30.10703,0.01170,0.72865,0.19573
30.12182,0.01691,0.40577,-0.40332
30.13606,0.00560,0.74504,1.14492
30.16032,0.01250,0.63068,0.27681
30.18151,0.00189,0.77595,-0.28926
30.19656,0.01374,0.98540,1.31513
30.21051,0.00697,0.94729,-1.58296
30.22377,0.00513,0.34181,0.52925
30.23849,0.01357,0.97089,-1.57058
30.25357,0.00771,1.19261,2.00768
30.26870,0.00799,0.22926,-0.40230
30.28393,0.00189,0.44641,0.50745
30.29780,0.01127,0.70959,0.08711
30.31155,0.00609,1.21579,-1.65689
30.32525,0.01194,0.99902,0.07394
30.34152,0.00902,0.32061,-0.30352
30.35567,0.00585,0.38679,0.28499
30.37086,0.01555,0.75858,1.18380
30.38817,0.02229,1.24992,-2.19344
30.40361,0.00287,1.19600,1.69856
30.41990,0.01440,0.74428,-0.07944
30.43622,0.05524,2.71928,-4.72941
30.45324,0.02269,2.24307,3.93814
30.46877,0.03135,0.71419,-1.25656
30.48363,0.01931,1.21843,2.16976
30.49825,0.07375,3.68973,-4.78779
30.51423,0.02535,3.46929,2.05053
30.52989,0.05227,2.12334,-2.83480
30.54390,0.02983,1.56074,1.36225
30.55932,0.04486,1.16062,-0.32806
30.57472,0.06109,0.97187,-0.55345
30.59417,0.07636,1.21094,0.33591
30.60916,0.04965,1.83876,1.14930
30.62479,0.03284,1.16512,-1.89545
30.64092,0.02680,0.62731,0.53694
30.66473,0.05398,1.68953,-2.73512
30.68189,0.03936,1.09999,1.95731
30.69598,0.02850,1.09453,-1.94445
30.71084,0.01663,0.84908,1.49401
30.72616,0.03496,1.30903,-2.10941
30.74147,0.03740,0.70931,0.43502
30.75757,0.02009,1.12459,1.01399
30.77389,0.03615,1.02198,-1.29836
30.79162,0.02589,0.43097,-0.64311
30.81929,0.01985,0.56621,0.74967
30.83630,0.05801,2.63051,-3.15008
30.85124,0.00904,3.52147,1.69209
30.86695,0.01380,0.50826,0.14046
30.88258,0.01048,1.00767,-1.28725
30.89856,0.00499,0.92212,1.30874
30.91374,0.02065,1.56668,-2.28938
30.92873,0.01147,0.77865,0.96503
30.94338,0.01752,0.70049,-0.68476
30.95801,0.02285,1.63332,2.01620
30.97322,0.03313,1.35038,-0.93068
30.98752,0.04016,1.84600,0.32607
31.00190,0.02805,1.38756,-2.43028
31.01884,0.03154,0.89852,1.02247
31.03540,0.02408,1.74463,-2.46639
31.04996,0.02314,0.87719,0.54290
31.06576,0.05051,2.03972,-0.41858
31.08096,0.04132,1.91879,-2.94861
31.09762,0.01143,1.89188,3.35610
31.11357,0.02038,0.97173,-0.77035
31.13011,0.01496,1.18876,-2.03767
31.14783,0.01724,0.53594,0.02423
31.17072,0.02601,1.05013,-1.80878
31.18765,0.00542,1.33964,0.73161
31.20505,0.02465,1.16603,1.82890
31.22215,0.01048,1.44354,-2.13967
31.23883,0.04927,2.65779,3.23129
31.25402,0.06011,0.74649,0.95332
31.27123,0.13457,4.54061,-7.16538
