# Object: Mercury
# Columns: time(s), |V(t)|(m/s), |A(t)|(m/s^2), O(t)
time,V,A,O
3.96248,0.01685,7.59585,-0.02531
3.97821,0.06665,5.04704,0.02817
3.99166,0.03813,6.34779,-0.03166
4.00561,0.07809,6.79750,0.00827
4.01897,0.02685,5.72561,-0.01827
4.03448,0.07955,6.67922,0.01605
4.04894,0.03145,4.43944,0.01401
4.07211,0.04754,4.70410,-0.00486
4.08759,0.04066,4.98998,-0.01417
4.10357,0.06729,6.37925,0.02865
4.11895,0.03869,6.39342,-0.03483
4.13444,0.03115,2.83995,0.01278
4.14870,0.06927,5.55095,-0.01882
4.16301,0.02192,4.11502,0.00333
4.17713,0.05781,3.48284,-0.01286
4.19282,0.05995,2.14891,0.01206
4.20894,0.01971,3.88851,-0.01852
4.22475,0.05141,1.95231,-0.00052
4.24124,0.03172,3.95631,0.00812
4.25664,0.11029,6.46430,-0.02380
4.27178,0.14823,6.12639,0.02762
4.28662,0.29556,10.28208,-0.05734
4.30150,0.33554,16.64285,0.09248
4.31545,0.33575,5.94051,-0.03164
4.32918,0.41029,11.36148,0.05843
4.34407,0.61802,32.40151,-0.08137
4.35848,0.55696,54.40462,-0.07451
4.37303,0.71621,47.44939,0.26417
4.38831,1.02863,26.55540,-0.08273
4.40231,0.89051,56.50818,-0.31695
4.41831,0.46762,49.11921,0.22364
4.43289,1.36148,96.17209,0.18198
4.45032,2.80986,84.00035,-0.44702
4.46776,2.29104,41.43990,-0.22909
4.48373,1.03097,75.10168,-0.41958
4.50118,2.30916,91.39573,-0.47789
4.51638,0.96369,84.18771,-0.16421
4.53242,0.24333,59.23484,0.32655
4.54877,2.18144,139.77920,0.71519
4.56493,0.36999,77.00703,-0.11554
4.58941,0.47876,30.73993,-0.17078
4.60556,0.21497,27.20236,0.08179
4.62161,0.48707,20.48266,-0.02424
4.63578,0.25140,18.90923,-0.01144
4.65488,0.22947,21.03881,-0.00897
4.66943,0.20281,5.54842,-0.00155
4.68357,0.12831,14.91047,0.02785
4.69769,0.21329,10.24721,0.02956
4.71333,0.15415,8.53977,-0.04785
4.72932,0.23320,6.10695,0.03058
4.74294,0.11788,11.84650,-0.04179
4.75688,0.11096,9.70964,-0.00085
4.77042,0.08207,4.63859,0.01790
4.78397,0.17250,9.15006,0.00631
4.79975,0.15412,5.44323,0.00192
4.81394,0.08375,6.78797,0.00944
4.82914,0.03454,3.59449,-0.01740
4.84526,0.08410,2.92084,0.00006
4.86323,0.06311,1.96719,0.00133
4.87820,0.03126,4.48742,-0.01158
4.89365,0.23814,14.27716,0.07953
4.90973,0.05071,9.56829,0.02883
4.93087,0.03599,0.61148,0.00075
4.95689,0.03303,1.78557,-0.00968
4.97432,0.06903,4.22713,0.01835
4.98974,0.01849,3.31837,-0.00538
5.00561,0.02933,2.56389,-0.00077
5.02105,0.00502,2.07617,0.00338
5.03641,0.03411,2.13897,-0.00884
5.05213,0.04173,2.17221,0.00548
5.06989,0.05104,3.75648,-0.02078
5.09258,0.05588,1.18493,0.00632
5.10715,0.00891,3.94063,-0.02109
5.12213,0.01956,1.76261,0.00661
5.13622,0.00792,1.72704,-0.00809
5.15159,0.12020,8.27553,0.03380
5.16591,0.07672,3.13417,-0.01367
5.18076,0.02481,3.68628,0.01500
5.19554,0.01228,1.37676,-0.00724
5.21114,0.01988,1.79130,0.00995
5.22640,0.01770,0.78948,-0.00411
5.24217,0.01349,1.27644,0.00709
5.25628,0.01464,1.32547,-0.00382
5.27309,0.05109,3.13676,0.01275
5.28748,0.00522,4.00285,-0.02246
5.30124,0.00380,0.14291,0.00057
5.31499,0.01060,0.61238,0.00044
5.32850,0.02976,2.02465,-0.00043
5.34353,0.01059,1.82701,0.00278
5.35812,0.00925,0.38778,0.00009
5.37359,0.01608,1.24924,0.00131
5.38816,0.01272,1.58500,-0.00097
5.40324,0.03075,1.77081,0.00397
5.41765,0.02964,3.50046,-0.01381
5.43196,0.01367,2.17811,0.01015
5.44659,0.02498,1.90738,-0.00984
5.46120,0.02281,2.77195,0.00166
5.47780,0.02214,1.39980,0.00469
5.49390,0.04809,2.96639,-0.01119
5.50888,0.03366,1.05190,0.00583
5.52482,0.08611,3.84745,-0.01179
5.54131,0.02781,4.54198,0.01714
5.55596,0.03261,0.78452,-0.00080
5.57171,0.03888,2.58492,0.00662
5.59602,0.03733,3.50706,0.01508
5.61301,0.04574,3.78425,-0.00324
5.62671,0.22959,13.31977,-0.00299
5.64068,0.07666,10.02587,-0.02169
5.65609,0.00805,5.54434,0.00227
5.67055,0.01773,0.91311,-0.00356
5.68912,0.01532,1.59703,0.00696
5.70388,0.03166,1.54644,-0.00791
5.71835,0.01275,2.51320,0.01390
5.73237,0.00992,0.89088,-0.00494
5.74736,0.01405,0.91068,0.00462
5.76325,0.02684,1.88628,-0.01030
5.77781,0.02583,2.49196,0.01386
5.79256,0.01679,0.83672,-0.00468
5.80718,0.06226,3.24532,0.01691
5.82266,0.01329,3.17253,-0.01317
5.83818,0.02266,0.61697,0.00042
5.85422,0.02530,0.44358,-0.00040
5.86907,0.02266,2.64557,0.00511
5.88368,0.01464,0.82057,0.00375
5.90070,0.04534,2.62617,-0.01447
5.91681,0.02494,1.18598,-0.00553
5.93731,0.02541,1.27941,0.00666
5.96183,0.02104,0.98966,-0.00117
5.97830,0.02395,1.68432,-0.00473
5.99438,0.02973,2.31347,0.00809
6.00950,0.02794,1.67796,-0.00365
6.02397,0.04368,2.41986,0.00563
6.03885,0.04461,1.75142,-0.00945
6.05506,0.05807,1.11986,0.00603
6.07073,0.04060,1.73235,-0.00599
6.08656,0.05395,0.53579,0.00145
6.11149,0.09249,3.74581,0.01995
6.12989,0.11389,2.25929,0.01091
6.14804,0.07290,6.84423,-0.02955
6.16254,0.08639,3.03155,0.01683
6.17808,0.13205,3.78903,-0.01659
6.19390,0.11931,7.65353,0.02766
6.20879,0.14099,10.95611,-0.04106
6.22327,0.02994,9.61515,0.00994
6.23902,0.05192,2.38509,-0.00319
6.25374,0.05755,2.08781,-0.00772
6.27004,0.09223,3.71972,0.01910
6.28540,0.08380,4.32090,-0.02413
6.30060,0.03231,4.09127,0.01054
6.31736,0.10564,6.17501,0.03230
6.33460,0.04043,9.12745,-0.04768
6.34945,0.13652,10.55177,0.03108
6.36613,0.12421,2.00608,-0.00526
6.38081,0.09220,2.58553,-0.00760
6.39710,0.02342,4.72507,0.00896
6.41169,0.06678,5.77456,-0.01412
6.42661,0.02622,3.43361,0.01655
6.44244,0.03757,0.91190,-0.00372
6.45934,0.17212,12.18966,-0.01466
6.47535,0.01532,11.01308,0.03035
6.49076,0.17048,9.70778,-0.04201
6.50787,0.22021,3.82801,-0.02065
6.52546,0.03749,15.76272,0.08708
6.54104,0.31648,22.82496,-0.08484
6.55608,0.01520,21.27418,0.09367
6.57074,0.29052,21.31250,-0.11573
6.58422,0.23779,3.95239,0.02092
6.59859,0.02807,9.07109,-0.04447
6.62208,0.06955,5.65181,0.02388
6.63875,0.17456,7.07764,-0.01327
6.65396,0.18901,2.63295,-0.00331
6.66920,0.06107,8.29701,0.03252
6.68484,0.02427,5.10892,-0.01660
6.69951,0.09224,7.41147,-0.00493
6.71304,0.03329,4.88763,-0.02677
6.73024,0.03722,2.10192,0.00941
6.74646,0.04966,3.25105,-0.00818
6.76201,0.02787,2.33339,0.00812
6.77658,0.05002,2.62005,0.00598
6.79311,0.02922,1.40229,-0.00553
6.80857,0.02516,1.84324,0.00858
6.82380,0.03777,1.79526,-0.00717
6.84082,0.03837,1.26446,0.00706
6.85462,0.03833,1.47457,-0.00796
6.86975,0.04845,1.65723,0.00812
6.88494,0.01877,3.00607,-0.01683
6.89896,0.04066,1.47174,0.00826
6.91389,0.02385,1.41246,-0.00242
6.93082,0.01930,1.51753,0.00563
6.94510,0.01187,1.18120,0.00020
6.96614,0.01253,0.73015,-0.00374
6.98928,0.01050,0.88194,0.00401
7.00457,0.01945,1.31501,-0.00323
7.02028,0.01389,1.06685,0.00159
7.03552,0.03367,1.92381,-0.00746
7.04962,0.01866,2.78167,0.01460
7.06384,0.01992,1.27525,-0.00569
7.07716,0.02305,1.64616,0.00684
7.09194,0.03269,3.28338,-0.01410
7.10688,0.01357,1.94646,-0.00076
7.13030,0.00703,0.85316,-0.00380
7.14892,0.03083,2.21994,0.00850
7.16407,0.03508,1.68730,-0.00159
7.17986,0.03298,2.04947,-0.00079
7.19512,0.02919,2.50713,0.00034
7.20994,0.03197,1.14660,0.00068
7.22462,0.06013,4.49067,-0.00321
7.23937,0.06555,2.31679,0.00617
7.25356,0.12412,5.29297,-0.02195
7.26761,0.24607,15.71789,-0.01408
7.28333,0.34933,8.78791,0.03068
7.29805,0.48240,9.33799,-0.05234
7.31309,0.34690,11.35513,0.06079
7.32744,0.12387,19.55359,-0.09017
7.34248,1.21945,69.12731,-0.27883
7.35952,0.96376,15.47658,-0.01594
7.37757,0.09995,67.34262,0.05297
7.39229,2.16869,160.69440,0.85837
7.40596,1.64523,41.49651,-0.03678
7.42043,0.13109,95.88291,-0.38581
7.43647,1.59020,94.05756,-0.12934
7.45212,1.68563,12.02485,-0.05802
7.46942,0.24441,90.06876,0.32985
7.48575,0.54377,18.67511,0.09925
7.50305,1.53348,61.70688,0.34601
7.51910,1.29344,20.67084,0.02558
7.53398,1.37658,9.85831,-0.04729
7.54895,0.27767,65.99709,-0.33915
7.56636,2.01540,114.92670,-0.46324
7.58189,0.49766,118.77250,0.52747
7.59570,1.14971,50.83319,-0.22964
7.61012,2.46466,59.45200,-0.33276
7.63292,1.00577,88.61675,-0.46699
7.64949,1.69809,44.01995,-0.24651
7.66613,1.55887,18.36980,-0.01892
7.68080,0.38970,78.50763,0.39420
7.69603,3.80618,237.82120,1.10594
7.71094,0.34661,227.85150,-1.14447
7.72647,0.33083,2.75661,-0.00760
7.74289,4.83513,337.39020,0.79229
7.75655,0.88534,224.98530,0.33694
7.77411,1.72268,58.82344,0.29996
7.78923,0.55792,76.01197,0.33738
7.80759,2.41720,155.14600,0.84575
7.82217,0.44428,155.47300,-0.81681
7.83679,1.66161,103.19310,-0.54883
7.85221,0.42771,96.37292,0.24285
7.86809,2.74949,188.74960,1.05186
7.88238,2.83092,70.84885,-0.10132
7.89545,0.58414,195.15280,-0.81553
7.91050,0.80926,61.83505,0.30650
7.92530,1.57550,55.38160,0.28533
7.94159,1.61522,20.51284,0.10084
7.95675,0.79786,71.50023,0.31593
7.98279,1.42162,67.00980,0.35735
8.00808,0.81091,44.38649,-0.03205
8.02364,0.83526,67.32246,-0.24403
8.03786,3.86213,281.65370,-1.45232
8.05346,1.07309,200.01240,-0.86293
8.07010,1.12875,64.02263,0.06455
8.08562,0.45530,60.10609,0.01086
8.09965,1.25031,68.16528,-0.37933
8.11412,0.35041,45.29890,0.25397
8.13752,1.00929,36.77399,0.15271
8.15570,2.16312,139.10640,0.76072
8.17036,0.86669,69.82208,0.16068
8.18963,0.98374,97.46968,0.50768
8.20575,2.17376,183.80440,1.02640
8.22126,1.53046,94.79920,0.52938
8.23745,0.80267,49.90459,-0.08038
8.25248,1.83042,84.02803,-0.44537
8.26741,0.58294,127.87530,-0.32745
8.28334,0.74722,54.11431,0.03361
8.30012,1.59864,61.89530,0.25775
8.31554,1.89699,22.25782,0.12413
8.33083,0.78169,118.10030,0.57497
8.34749,1.00854,75.50977,-0.20362
8.36250,0.63064,32.66103,-0.13211
8.37775,0.85886,20.37723,-0.00297
8.39406,1.05601,18.95172,0.10056
8.40940,0.71951,27.04639,0.03900
8.42475,1.01037,22.95049,-0.11077
8.44011,0.92836,13.81439,-0.03316
8.45509,0.79035,13.77114,-0.01638
8.47229,0.56635,14.02228,0.03379
8.48936,0.98695,27.69387,0.12797
8.50581,0.91406,9.00948,0.04352
8.52300,1.04526,9.02278,0.03697
8.53833,0.74248,28.26533,-0.06747
8.55418,1.46963,46.30823,-0.18974
8.57018,0.71203,48.46288,-0.24996
8.58624,0.67912,4.19163,-0.02336
8.60472,0.58392,21.64152,-0.02999
8.62064,0.90463,14.94378,0.08337
8.64394,0.81435,82.30490,0.25276
8.66018,0.62347,41.07431,-0.23020
8.67494,0.71667,19.51538,0.05782
8.68968,1.04858,58.81471,0.27199
8.70455,0.95119,67.43649,-0.29626
8.71921,1.95817,116.92050,0.19911
8.73679,0.77298,130.60150,-0.71809
8.75143,1.93055,160.96010,-0.03253
8.76579,0.89723,74.45547,0.29193
8.77979,1.98165,91.50537,-0.35576
8.79384,0.60266,84.17968,-0.46806
8.81043,1.36408,52.29111,-0.28344
8.82758,1.24192,19.67858,-0.08015
8.84300,0.32071,61.47297,0.30604
8.85888,1.93928,100.63860,0.21949
8.87581,0.48780,155.79480,0.50245
8.89094,0.39438,50.04598,-0.27429
8.90589,0.81172,29.91789,0.04402
8.92111,0.21278,41.79157,0.21406
8.93757,0.61184,29.14048,-0.13827
8.95240,0.27447,28.29341,-0.06757
8.96872,0.61665,28.54449,0.15705
8.98403,0.51885,28.74057,0.02841
8.99987,0.15347,16.44789,0.04891
9.02288,0.40889,10.51551,0.04885
9.04817,0.75954,30.48138,0.10174
9.06528,0.26480,56.56186,-0.30671
9.08047,0.60832,39.61207,-0.12942
9.09739,0.91308,29.59361,0.16253
9.11138,0.28403,42.93026,-0.23040
9.12626,1.37038,48.95477,-0.14877
9.14948,0.56239,47.11586,-0.07787
9.16711,1.79639,87.03231,0.18910
9.18238,1.77899,15.17309,0.02772
9.19866,0.25628,122.63130,-0.04343
9.21326,0.77812,45.35338,0.03968
9.23111,0.91435,9.03417,-0.04938
9.24633,2.81820,138.31690,-0.53026
9.26052,0.52388,152.23940,0.83111
9.27562,0.27191,33.22620,-0.02189
9.29161,2.53047,180.18730,-0.99944
9.30562,0.22972,160.47590,0.57095
9.32100,0.75505,47.93184,0.11394
9.33577,1.32253,52.78541,-0.29397
9.34994,0.23139,90.95769,0.50574
9.36422,1.89738,117.41230,0.47569
9.38111,1.50096,31.93552,0.15754
9.39723,0.87475,43.40144,0.02427
9.41187,1.81091,65.36263,-0.14382
9.42739,0.73062,69.94730,0.02654
9.44569,2.08935,105.92740,-0.05543
9.46141,1.02603,65.90263,-0.26139
9.47757,2.42114,97.18011,-0.50393
9.49278,2.57409,39.34412,-0.17931
9.50713,1.11560,96.69688,0.18233
9.52235,2.63195,117.08030,0.64590
9.53618,2.05549,46.11461,0.23486
9.55291,0.76598,93.38932,0.48027
9.56930,0.54313,58.19512,-0.32535
9.58357,3.68656,291.74300,-1.11580
9.59758,2.17470,110.52080,0.21056
9.61206,0.49007,168.11800,0.32454
9.62673,1.87483,92.36576,0.21737
9.65099,0.99691,48.50289,0.21762
9.67057,0.55299,30.05750,0.04153
9.68579,1.50382,72.74946,-0.36497
9.69927,1.26824,17.79824,0.03057
9.71413,0.59044,50.52536,0.00828
9.72808,0.38618,46.04074,-0.16873
9.74296,1.39351,104.32040,0.36496
9.75773,0.73357,45.96116,0.18720
9.77304,1.44753,48.83836,0.03776
9.78868,1.71196,25.69532,-0.08296
9.80396,0.97146,52.71248,-0.27449
9.81932,1.16454,34.39980,-0.09925
9.83534,0.44837,54.91755,0.28098
9.84997,0.73399,25.35372,-0.11250
9.86471,0.89555,12.51313,-0.06661
9.88068,1.23270,34.85238,0.00825
9.89575,0.63861,63.18195,0.30842
9.91069,0.78823,27.40041,-0.10496
9.92569,1.23180,39.64933,-0.21307
9.94101,1.60434,33.82817,0.00187
9.95569,1.02153,38.71445,0.18530
9.97142,2.27482,101.66850,0.29062
9.98522,2.56084,25.24344,-0.01690
10.00002,0.42897,154.68710,-0.79016
10.01565,3.40606,212.78580,-1.05061
10.03198,0.83676,114.63160,0.32084
10.05453,1.41080,24.72425,-0.05577
10.08063,2.24359,51.44993,-0.01078
10.09983,1.23375,68.22427,-0.33237
10.11527,0.36562,54.61299,-0.11230
10.13131,0.22659,9.31115,0.01704
10.15503,0.06411,12.19692,-0.06780
10.17153,0.18039,11.27724,0.05649
10.18685,0.28617,10.50540,-0.03614
10.20163,0.13487,10.86739,-0.04723
10.21856,0.24666,10.72184,0.04158
10.23259,0.10095,10.01578,-0.05123
10.24784,0.29400,13.20858,0.04699
10.26389,0.40983,11.30363,-0.01318
10.27841,0.21508,14.05947,0.01268
10.29279,0.28237,5.13967,0.02820
10.30983,0.10962,11.50603,-0.03487
10.32568,0.14377,2.83792,0.00719
10.34035,0.06484,6.79577,0.00485
10.35605,0.06813,2.70282,0.00799
10.36974,0.13935,7.69380,-0.01633
10.38452,0.04789,6.40910,-0.01228
10.40051,0.34741,19.43428,0.10831
10.41646,0.04184,23.47272,-0.12722
10.43153,0.24120,18.62761,0.10388
10.44521,0.10107,9.59296,-0.05210
10.46042,0.08740,0.94307,0.00144
10.47674,0.01937,5.29843,0.02858
10.49503,0.69839,40.71015,0.22817
10.51228,0.13153,44.05775,0.06210
10.52972,0.35104,27.63974,-0.12184
10.54464,1.98538,113.65870,0.10990
10.55928,0.12832,114.44660,0.61499
10.57608,2.56226,175.81080,0.21562
10.59038,0.14375,171.49010,-0.53763
10.60547,2.79913,177.03020,-0.88852
10.62159,0.44058,164.30910,0.87002
10.63652,2.82679,106.10970,0.23852
10.66073,1.30601,104.01950,0.56096
10.67626,1.69088,27.31890,0.08672
10.69092,1.18732,37.19910,-0.18397
10.70552,0.79174,24.56690,-0.02324
10.72431,1.88938,80.71617,-0.35632
10.73946,1.93613,18.97505,-0.09033
10.75395,0.83753,68.75824,-0.01302
10.77002,1.41848,39.63070,0.17311
10.78536,1.36274,11.88092,0.05085
10.80016,0.74454,42.38360,-0.22698
10.81478,1.20988,33.94115,-0.13457
10.83015,0.40786,56.56176,0.11341
10.84690,1.58257,92.26077,0.48615
10.86126,0.88159,54.62428,-0.28720
10.87524,0.62699,41.72450,0.12756
10.88955,0.46214,23.63909,-0.01649
10.90392,0.46691,32.84805,-0.10011
10.92154,0.30140,8.72297,-0.02037
