# Object: Mars
# Columns: time(s), |V(t)|(m/s), |A(t)|(m/s^2), O(t)
time,V,A,O
11.18986,1.20341,29.29047,-0.12072
11.20598,1.25322,38.08112,-0.39511
11.22168,2.54241,94.09690,-0.44554
11.23823,1.19689,116.96260,-1.23142
11.25403,1.08324,7.89425,-0.07601
11.26983,1.21694,24.84927,-0.03395
11.28543,1.07745,23.32068,0.25705
11.30042,1.41032,41.75254,0.43615
11.31723,1.26456,101.79030,0.23923
11.33168,2.28743,104.00940,1.10768
11.34877,0.98369,101.62460,0.20287
11.36448,0.91656,6.09314,-0.04693
11.38048,0.66791,15.66083,0.08994
11.40301,0.94607,21.40462,-0.08683
11.43010,1.66534,65.17272,-0.71640
11.44769,1.09060,40.37751,0.23298
11.46211,1.03337,121.16040,0.62113
11.47631,0.45949,46.40651,-0.50194
11.49123,0.47229,26.07643,0.11326
11.50702,0.35546,31.42441,0.13329
11.52213,0.67542,48.39108,-0.48640
11.53777,0.31253,55.88946,0.32815
11.55266,0.19296,21.83402,-0.08232
11.56734,0.63120,46.96571,-0.50533
11.58304,0.55357,67.11919,-0.21970
11.59967,0.52216,62.03439,0.56853
11.61599,0.12434,19.57292,-0.00703
11.64171,0.33604,18.90769,-0.11950
11.65952,0.23632,5.87315,-0.06309
11.67661,0.26907,3.47069,0.01254
11.69307,0.15180,7.85233,0.07471
11.70962,0.61340,28.90703,-0.09627
11.72565,0.37139,14.31521,-0.15047
11.74285,0.38659,3.67800,-0.03111
11.75977,0.35135,4.74331,0.03822
11.77593,0.65439,20.91280,0.03641
11.79064,0.65398,2.61031,-0.02750
11.80550,0.99624,22.71938,-0.10993
11.82160,0.54583,25.36225,-0.13266
11.83972,1.03657,28.80037,-0.15897
11.85684,0.72180,23.08794,0.20039
11.87061,0.28614,30.44660,-0.32097
11.88523,0.61682,24.47661,0.27301
11.89930,1.31253,48.01773,0.12858
11.91408,0.33867,67.41595,-0.46082
11.92868,1.29551,58.53699,-0.37478
11.94533,2.79298,100.02220,-0.26476
11.96037,0.62096,140.45650,1.55440
11.97591,1.07473,35.48573,-0.23392
11.98973,0.73946,25.60360,-0.00981
12.00387,0.64653,10.02135,0.10136
12.01879,1.59634,67.52448,-0.22373
12.03330,0.30412,79.15916,-0.17401
12.05221,1.10034,64.70161,-0.72172
12.06749,0.63922,32.89536,-0.20951
12.08380,1.76156,85.35581,0.57003
12.09841,1.62532,19.36777,0.21558
12.11337,0.58682,77.98032,-0.52484
12.12835,0.26512,13.34640,0.01747
12.15276,1.69638,78.35673,-0.40305
12.17263,0.82712,119.56560,-1.31072
12.18885,1.31555,128.13770,0.12985
12.20305,0.51081,83.58185,0.79179
12.21825,1.13832,72.53777,0.03850
12.23389,0.92655,104.15350,-0.48632
12.25050,0.96787,72.64400,-0.20125
12.26794,1.37160,102.78600,-1.12352
12.28311,0.80772,121.25320,-0.95382
12.29918,0.47408,50.15638,0.55985
12.31417,1.02715,43.78329,0.03817
12.32910,1.03355,1.25623,-0.01082
12.34489,0.55265,39.35603,-0.43552
12.36170,1.09671,57.95491,-0.42468
12.37775,1.70430,150.91280,1.32699
12.39192,0.99337,59.25791,0.06729
12.40616,1.43688,112.99940,-1.11598
12.42115,0.44531,90.65134,0.15839
12.43624,0.45395,12.07176,-0.10378
12.45605,0.36772,19.37638,-0.04801
12.47762,0.34540,11.78989,0.08435
12.50692,0.13992,12.54262,0.09027
12.52630,0.47477,24.82480,-0.14668
12.54273,0.17570,44.29353,0.35060
12.55680,0.32715,32.44478,-0.12297
12.57147,0.28342,6.93452,-0.03897
12.58689,0.27288,5.43819,0.06060
12.60243,0.12510,21.67693,-0.09146
12.61902,0.33513,27.24532,-0.13040
12.63424,0.20487,11.82135,0.04229
12.65796,0.09425,6.56297,0.07310
12.67927,0.16323,5.29880,-0.04448
12.69502,0.29412,8.33885,-0.05162
12.71125,0.18133,9.67689,0.10688
12.72743,0.14337,4.48780,-0.03113
12.74307,0.15946,5.69434,-0.01408
12.75890,0.19495,7.60199,0.05613
12.77402,0.14558,6.78830,-0.06890
12.78916,0.17113,5.86296,0.06550
12.80441,0.27020,7.21921,0.01809
12.82112,0.10781,10.80268,-0.06390
12.83626,0.14201,4.52891,0.03448
12.85107,0.19428,7.48942,-0.07468
12.86597,0.10811,8.31992,-0.03853
12.88443,0.19336,10.62538,0.10805
12.89988,0.09929,11.23079,-0.10589
12.91432,0.13428,5.82771,0.04493
12.92849,0.16914,6.28836,-0.06707
12.94466,0.11593,10.69924,0.09821
12.95971,0.16767,4.21134,-0.02813
12.97465,0.28670,18.66857,0.07118
12.98920,0.07067,19.79719,0.08637
13.00511,0.21617,15.69836,-0.17598
13.02113,0.16733,3.75938,0.03571
13.03650,0.29359,8.21178,-0.00359
13.05205,0.10598,14.88156,-0.00800
13.06681,0.28542,13.29227,0.14645
13.08350,0.20269,8.26964,-0.08470
13.09819,0.41012,15.57978,0.04898
13.11328,0.11079,20.13855,-0.01054
13.12827,0.35318,15.67172,-0.15762
13.14394,0.30797,2.53724,0.02637
13.16863,0.16314,9.11589,0.04300
13.18557,0.12889,3.32387,-0.03430
13.20126,0.48101,25.79275,0.28186
13.21519,0.22360,17.50949,-0.18671
13.23030,0.27131,4.58956,0.04271
13.24487,0.64483,26.83277,-0.11179
13.25909,0.14531,30.72757,-0.27191
13.27558,0.52879,23.09639,-0.03495
13.29257,0.82395,20.35468,0.20863
13.30708,0.20422,41.27052,-0.46085
13.32220,0.21354,0.74349,0.00675
13.33731,0.53154,18.64533,0.20858
13.35462,0.23622,18.07819,-0.01984
13.37098,0.67823,29.81340,-0.28178
13.38584,0.24621,28.62072,0.32059
13.40101,0.66421,26.78666,0.05105
13.41673,0.48579,12.48000,-0.13292
13.43196,0.74613,17.92171,0.11415
13.44697,0.28661,30.80815,-0.00747
13.46196,0.61199,21.89586,-0.21900
13.47698,0.25681,19.38449,-0.14191
13.49532,0.25846,0.70592,-0.00501
13.51420,0.84480,34.28405,-0.17345
13.53131,0.42549,18.07692,0.11739
13.55452,0.58363,6.02817,0.02490
13.58113,0.52315,4.97242,0.03017
13.59953,0.59716,6.32098,-0.05452
13.61540,0.35584,16.52986,0.05819
13.63017,14.25689,941.65810,-9.57788
13.64568,0.22144,616.83940,3.62947
13.66862,0.52265,22.10705,-0.15013
13.68500,0.32325,48.57340,-0.33436
13.70098,0.18707,12.91813,0.14253
13.71703,0.30157,8.34543,-0.09356
13.73078,0.22423,8.96065,0.08633
13.74593,0.25543,5.99889,-0.02950
13.76100,0.28962,5.10375,-0.03089
13.77664,0.51079,17.74174,0.07245
13.79343,0.30615,13.60971,0.07144
13.80878,0.36060,12.12049,-0.10685
13.82333,0.48010,9.35875,0.10133
13.83759,0.50895,10.49814,-0.11010
13.85212,0.38667,42.94861,0.47664
13.86567,0.47715,31.01752,-0.27021
13.88013,0.43784,9.19824,-0.08047
13.89650,0.47801,11.07626,-0.05752
