# Object: Uranus
# Columns: time(s), |V(t)|(m/s), |A(t)|(m/s^2), O(t)
time,V,A,O
2.57950,0.97286,21.32903,-25.59205
2.59549,1.02774,34.17130,-47.66714
2.61224,0.94157,24.83892,-18.78144
2.62749,1.10495,48.04602,29.32130
2.64320,1.07067,8.54904,11.04500
2.65791,1.37522,53.96551,77.37432
2.67482,1.34851,72.98769,82.81153
2.69095,2.02374,52.43587,-37.47861
2.70523,1.24910,66.77616,-39.35133
2.71900,2.43192,100.43620,23.97644
2.73400,1.25478,82.00048,121.06790
2.74919,2.84052,103.36500,75.22697
2.76569,0.57361,218.13950,9.42293
2.77994,5.68682,386.47950,457.93570
2.79554,3.41427,168.24960,254.99720
2.81164,1.40581,115.57700,93.67268
2.82947,1.59216,38.06940,33.70712
2.84576,0.55149,70.04781,94.29727
2.86176,0.77903,15.66706,23.68325
2.87984,0.85524,18.32691,-0.67510
2.89516,0.98907,22.01005,-13.74983
2.91177,0.33349,47.63591,-72.30711
2.92872,0.17027,10.50302,11.12154
2.95157,0.72918,36.23368,-24.33001
2.96749,1.24150,82.00841,-124.19530
2.98288,0.50925,51.92338,0.10710
2.99866,1.64585,80.09361,28.30549
3.01468,1.57626,17.00597,14.27667
3.03061,2.80273,86.73321,73.05029
3.04609,0.36685,210.07800,42.99945
3.06108,2.52501,178.51650,131.20140
3.07717,1.00238,200.30140,209.91860
3.09466,0.42261,82.21248,-69.20351
3.11108,1.21188,49.62644,-68.21775
3.12718,1.18618,17.34028,-6.73419
3.14169,0.46586,70.06304,33.26029
3.15548,0.99040,38.99457,-22.84692
3.17167,0.47202,44.15856,-66.78383
3.18834,0.97310,27.95794,-34.34935
3.20627,1.17351,31.84080,-47.92776
3.22213,0.58849,42.78667,-58.55776
3.23964,0.63278,46.03056,52.97399
3.25467,2.20987,177.23190,114.62320
3.26819,2.27515,23.99384,31.01720
3.28472,1.02439,139.46970,209.61750
3.30277,0.53677,30.56648,24.67973
3.31920,1.68206,102.63840,39.84696
3.33508,0.84882,69.23009,-102.85000
3.35024,1.77463,68.81408,-102.79880
3.36594,0.65089,97.14758,-42.82023
3.38220,1.40611,50.54482,5.95339
3.39828,0.61029,52.60898,59.74455
3.41510,0.68850,11.27370,13.69740
3.43271,1.10065,18.70336,8.69795
3.45562,1.88769,151.02080,129.85410
3.47208,1.28895,37.17102,56.39467
3.49014,0.97589,14.14124,13.48094
3.51709,1.79255,34.53306,14.49010
3.54663,2.98267,66.52908,-45.67603
