# Object: Venus
# Columns: time(s), |A(t)|(m/s^2), frequency(Hz), A1, A2, A3
time,acceleration,frequency,A1,A2,A3
31.01508,10.52980,180.00000,0.00000,0.00000,0.00000
31.02991,11.57534,180.00000,0.00000,0.00000,0.00000
31.04664,14.85710,180.00000,0.00000,0.00000,0.00000
31.07021,21.28511,180.00000,0.00000,0.00000,0.00000
31.08694,14.10726,180.00000,0.00000,0.00000,0.00000
31.10281,8.90091,180.00000,0.00000,0.00000,0.00000
31.11720,1.98139,130.71650,0.00000,0.00000,0.00000
31.13217,6.29718,180.00000,0.00000,0.00000,0.00000
31.14680,7.89367,180.00000,0.00000,0.00000,0.00000
31.16213,5.91051,180.00000,0.00000,0.00000,0.00000
31.17900,7.15720,180.00000,0.00000,0.00000,0.00000
31.19710,1.29801,119.55930,0.00000,0.00000,0.00000
31.22186,20.05240,180.00000,0.00000,0.00000,0.00000
31.23808,20.07344,180.00000,0.00000,0.00000,0.00000
31.25418,0.32017,103.59460,0.00000,0.00000,0.00000
31.26933,7.40951,180.00000,0.00000,0.00000,0.00000
31.28472,4.63893,174.10500,0.00000,0.00000,0.00000
31.30029,3.46745,154.97870,0.00000,0.00000,0.00000
31.32943,5.04940,180.00000,0.00000,0.00000,0.00000
31.34668,6.68532,180.00000,0.00000,0.00000,0.00000
31.36213,1.06681,115.78470,0.00000,0.00000,0.00000
31.38663,1.15078,117.15550,0.00000,0.00000,0.00000
31.40704,1.64391,125.20660,0.00000,0.00000,0.00000
31.42998,1.64914,125.29200,0.00000,0.00000,0.00000
31.45929,1.49121,122.71360,0.00000,0.00000,0.00000
31.49016,1.21006,118.12350,0.00000,0.00000,0.00000
31.51847,0.34924,104.06920,0.00000,0.00000,0.00000
31.54743,5.27326,180.00000,0.00000,0.00000,0.00000
31.56598,6.78354,180.00000,0.00000,0.00000,0.00000
31.58230,2.29131,135.77640,0.00000,0.00000,0.00000
31.59771,3.77487,159.99780,0.00000,0.00000,0.00000
31.61535,0.74322,110.50160,0.00000,0.00000,0.00000
31.63117,4.32916,169.04740,0.00000,0.00000,0.00000
31.64757,3.98977,163.50640,0.00000,0.00000,0.00000
31.66359,0.87314,112.62270,0.00000,0.00000,0.00000
31.68347,2.05151,131.86130,0.00000,0.00000,0.00000
31.71244,2.69883,142.42980,0.00000,0.00000,0.00000
31.72963,1.66496,125.55040,0.00000,0.00000,0.00000
31.74505,2.59516,140.73720,0.00000,0.00000,0.00000
31.76247,1.41355,121.44560,0.00000,0.00000,0.00000
31.78321,1.12992,116.81500,0.00000,0.00000,0.00000
31.79967,1.05045,115.51750,0.00000,0.00000,0.00000
31.81782,0.14384,100.71570,0.00000,0.00000,0.00000
31.84705,2.01419,131.25200,0.11720,0.00000,0.00000
31.87582,2.82769,144.53380,0.16700,0.00000,0.00000
31.90267,6.41908,180.00000,0.30000,0.00000,0.00000
31.91982,6.46200,180.00000,0.30000,0.00000,0.00000
31.93785,3.05736,148.28350,0.18106,0.00000,0.00000
31.95478,2.13665,133.25150,0.12469,0.00000,0.00000
31.97111,0.56425,107.57960,0.02842,0.00000,0.00000
31.98585,3.71595,159.03590,0.22138,0.00000,0.00000
32.00149,1.33425,120.15090,0.07557,0.00000,0.00000
32.02887,1.85630,128.67420,0.10753,0.00000,0.00000
32.04504,3.40824,154.01210,0.20255,0.00000,0.00000
32.06135,3.35307,153.11130,0.19917,0.00000,0.00000
32.07914,9.06926,180.00000,0.30000,0.00000,0.00000
32.09562,7.15861,180.00000,0.30000,0.00000,0.00000
32.11608,4.38727,169.99630,0.26249,0.00000,0.00000
32.13304,4.68321,174.82800,0.28060,0.00000,0.00000
32.14838,3.39529,153.80060,0.20175,0.00000,0.00000
32.16424,4.55974,172.81210,0.27305,0.00000,0.00000
32.18893,11.13992,180.00000,0.30000,0.00000,0.00000
32.20737,6.00825,180.00000,0.30000,0.00000,0.00000
32.22469,7.71975,180.00000,0.30000,0.00000,0.00000
32.24137,8.13133,180.00000,0.30000,0.00000,0.00000
32.25650,1.08089,116.01460,0.06005,0.00000,0.00000
32.27287,7.69980,180.00000,0.30000,0.00000,0.00000
32.28887,9.30032,180.00000,0.30000,0.00000,0.00000
32.30409,3.27090,151.76990,0.19414,0.00000,0.00000
32.31909,1.57113,124.01840,0.09007,0.00000,0.00000
32.35651,17.60742,180.00000,0.30000,0.00000,0.00000
32.37561,12.43701,180.00000,0.30000,0.00000,0.00000
32.39065,10.22766,180.00000,0.30000,0.00000,0.00000
32.40676,9.61446,180.00000,0.30000,0.00000,0.00000
32.42225,5.84609,180.00000,0.30000,0.00000,0.00000
32.43959,8.37714,180.00000,0.30000,0.00000,0.00000
32.45684,15.21008,180.00000,0.30000,0.00000,0.00000
32.47254,1.01692,114.97000,0.05614,0.00000,0.00000
32.50033,3.82977,160.89410,0.22835,0.00000,0.00000
32.51794,2.99635,147.28740,0.17733,0.00000,0.00000
32.53460,6.43160,180.00000,0.30000,0.00000,0.00000
32.54915,1.96336,130.42210,0.11408,0.00000,0.00000
32.56480,3.22574,151.03240,0.19137,0.00000,0.00000
32.58158,5.09730,180.00000,0.30000,0.00000,0.00000
32.59612,6.64015,180.00000,0.30000,0.00000,0.00000
32.61158,0.58965,107.99430,0.02998,0.00000,0.00000
32.62653,4.13285,165.84250,0.24691,0.00000,0.00000
32.65198,4.63226,173.99600,0.27749,0.00000,0.00000
32.66790,3.85246,161.26460,0.22974,0.00000,0.00000
32.68314,4.24271,167.63600,0.25364,0.00000,0.00000
32.69950,2.86660,145.16900,0.16938,0.00000,0.00000
32.72384,0.38356,104.62950,0.01736,0.00000,0.00000
32.75738,1.17236,117.50790,0.06565,0.00000,0.00000
32.79647,2.37972,137.22000,0.13958,0.00000,0.00000
32.82421,1.48950,122.68570,0.08507,0.00000,0.00000
32.85350,4.53383,172.38900,0.27146,0.00000,0.00000
32.87324,5.86055,180.00000,0.30000,0.00000,0.00000
32.88884,5.43751,180.00000,0.30000,0.00000,0.00000
32.90561,4.40604,170.30270,0.26364,0.00000,0.00000
32.92269,1.87292,128.94570,0.10855,0.00000,0.00000
32.95119,0.41958,105.21770,0.01957,0.00000,0.00000
32.97822,1.43711,121.83030,0.08186,0.00000,0.00000
32.99599,1.02721,115.13810,0.05677,0.00000,0.00000
33.02125,0.78072,111.11380,0.04168,0.00000,0.00000
33.03833,1.41631,121.49080,0.08059,0.00000,0.00000
33.06561,0.23459,102.19730,0.00824,0.00000,0.00000
33.09293,2.46796,138.66050,0.14498,0.00000,0.00000
33.11006,2.00050,131.02860,0.11636,0.00000,0.00000
33.13250,2.43500,138.12250,0.14296,0.00000,0.00000
33.14850,1.27841,119.23930,0.07215,0.00000,0.00000
33.16379,2.37556,137.15200,0.13932,0.00000,0.00000
33.17872,0.56592,107.60690,0.02853,0.00000,0.00000
33.20040,0.75415,110.68010,0.04005,0.00000,0.00000
33.21720,0.89890,113.04320,0.04891,0.00000,0.00000
33.23623,0.76677,110.88610,0.04082,0.00000,0.00000
33.25559,1.72116,126.46780,0.09925,0.00000,0.00000
33.27645,0.13413,100.55720,0.00209,0.00000,0.00000
33.30733,0.54503,107.26580,0.02725,0.00000,0.00000
33.32520,0.73593,110.38250,0.03893,0.00000,0.00000
33.35270,1.33616,120.18230,0.07568,0.00000,0.00000
33.36956,1.05977,115.66970,0.05876,0.00000,0.00000
33.39036,0.42289,105.27160,0.01977,0.00000,0.00000
33.41725,0.72042,110.12930,0.03798,0.00000,0.00000
33.44210,0.65236,109.01820,0.03382,0.00000,0.00000
33.46708,0.59324,108.05290,0.03020,0.00000,0.00000
33.49356,0.24004,102.28640,0.00857,0.00000,0.00000
33.51899,2.65769,141.75830,0.15659,0.00000,0.00000
33.53525,2.45851,138.50630,0.14440,0.00000,0.00000
33.55376,0.83877,112.06150,0.04523,0.00000,0.00000
33.57430,0.21849,101.93460,0.00725,0.00000,0.00000
33.59539,0.55374,107.40800,0.02778,0.00000,0.00000
33.62469,1.29280,119.47420,0.07303,0.00000,0.00000
33.64194,2.01287,131.23050,0.11711,0.00000,0.00000
33.65794,2.36119,136.91730,0.13844,0.00000,0.00000
33.67856,0.95298,113.92630,0.05222,0.00000,0.00000
33.69398,4.54932,172.64190,0.27241,0.00000,0.00000
33.71069,1.12420,116.72160,0.06271,0.00000,0.00000
33.72797,6.11728,180.00000,0.30000,0.00000,0.00000
33.74255,5.21212,180.00000,0.30000,0.00000,0.00000
33.75775,0.12627,100.42900,0.00161,0.00000,0.00000
33.78294,2.57496,140.40760,0.15153,0.00000,0.00000
33.80035,3.31716,152.52510,0.19697,0.00000,0.00000
33.81657,4.03002,164.16350,0.24061,0.00000,0.00000
33.83131,1.60941,124.64350,0.09241,0.00000,0.00000
33.85954,2.02698,131.46090,0.11798,0.00000,0.00000
33.87993,0.72870,110.26450,0.03849,0.00000,0.00000
33.89689,3.33594,152.83170,0.19812,0.00000,0.00000
33.91544,0.35024,104.08550,0.01532,0.00000,0.00000
33.94021,3.66699,158.23660,0.21839,0.00000,0.00000
33.95736,2.57208,140.36050,0.15135,0.00000,0.00000
33.97195,1.36636,120.67530,0.07753,0.00000,0.00000
33.98752,4.26508,168.00130,0.25500,0.00000,0.00000
34.00448,4.23144,167.45200,0.25295,0.00000,0.00000
34.02078,3.32518,152.65590,0.19746,0.00000,0.00000
34.03526,2.55425,140.06940,0.15026,0.00000,0.00000
34.05165,3.32911,152.72020,0.19770,0.00000,0.00000
34.07939,2.23268,134.81920,0.13057,0.00000,0.00000
34.11188,1.01744,114.97860,0.05617,0.00000,0.00000
34.14362,2.35094,136.75000,0.13781,0.00000,0.00000
34.16461,6.61700,180.00000,0.30000,0.00000,0.00000
34.18125,6.86995,180.00000,0.30000,0.00000,0.00000
34.19615,2.20709,134.40150,0.12901,0.00000,0.00000
34.21211,4.53942,172.48030,0.27180,0.00000,0.00000
34.22714,6.11365,180.00000,0.30000,0.00000,0.00000
34.24297,1.14132,117.00120,0.06375,0.00000,0.00000
34.27213,0.79252,111.30640,0.04240,0.00000,0.00000
34.29795,6.21873,180.00000,0.30000,0.00000,0.00000
34.31463,6.02063,180.00000,0.30000,0.00000,0.00000
34.33463,0.40466,104.97410,0.01865,0.00000,0.00000
34.36358,1.52492,123.26390,0.08724,0.00000,0.00000
34.38211,0.85385,112.30780,0.04615,0.00000,0.00000
34.39779,0.65989,109.14110,0.03428,0.00000,0.00000
34.42371,2.25834,135.23820,0.13214,0.13214,0.00000
34.44324,1.19120,117.81560,0.06681,0.06681,0.00000
34.47026,2.21270,134.49310,0.12935,0.12935,0.00000
34.48707,1.81265,127.96170,0.10486,0.10486,0.00000
34.50477,3.59766,157.10470,0.21414,0.21414,0.00000
34.52233,1.72304,126.49870,0.09937,0.09937,0.00000
34.54078,1.44751,122.00010,0.08250,0.08250,0.00000
34.55690,1.75691,127.05160,0.10144,0.10144,0.00000
34.58104,3.99019,163.51330,0.23818,0.23818,0.00000
34.59820,4.49216,171.70870,0.26891,0.26891,0.00000
34.61299,4.67071,174.62380,0.27984,0.27984,0.00000
34.62947,0.51773,106.82010,0.02558,0.02558,0.00000
34.64668,7.31833,180.00000,0.30000,0.30000,0.00000
34.66205,6.07374,180.00000,0.30000,0.30000,0.00000
34.67778,2.15007,133.47060,0.12551,0.12551,0.00000
34.69380,1.79948,127.74670,0.10405,0.10405,0.00000
34.71352,1.24013,118.61440,0.06980,0.06980,0.00000
34.73869,3.62068,157.48040,0.21555,0.21555,0.00000
34.75865,1.42416,121.61890,0.08107,0.08107,0.00000
34.77489,1.27665,119.21060,0.07204,0.07204,0.00000
34.79008,4.25122,167.77500,0.25416,0.25416,0.00000
34.80556,1.61557,124.74400,0.09279,0.09279,0.00000
34.82080,1.78669,127.53770,0.10327,0.10327,0.00000
34.83604,0.85871,112.38710,0.04645,0.04645,0.00000
34.86607,1.32499,119.99990,0.07500,0.07500,0.00000
34.89254,4.45048,171.02830,0.26636,0.26636,0.00000
34.90975,5.56225,180.00000,0.30000,0.30000,0.00000
34.92572,6.43918,180.00000,0.30000,0.30000,0.00000
34.94265,4.63234,173.99730,0.27749,0.27749,0.00000
34.96013,2.53341,139.72910,0.14898,0.14898,0.00000
34.97692,4.88433,178.11140,0.29292,0.29292,0.00000
34.99319,4.72307,175.47860,0.28304,0.28304,0.00000
35.00868,2.97732,146.97660,0.17616,0.17616,0.00000
35.02448,1.53979,123.50670,0.08815,0.08815,0.00000
35.04911,2.88574,145.48150,0.17056,0.17056,0.00000
35.06654,3.46938,155.01020,0.20629,0.20629,0.00000
35.08511,0.51956,106.85000,0.02569,0.02569,0.00000
35.10274,0.88547,112.82390,0.04809,0.04809,0.00000
35.11932,0.56295,107.55840,0.02834,0.02834,0.00000
35.13565,0.47473,106.11810,0.02294,0.02294,0.00000
35.16198,0.63722,108.77100,0.03289,0.03289,0.00000
35.18211,0.53483,107.09930,0.02662,0.02662,0.00000
35.21208,2.48966,139.01480,0.14631,0.14631,0.00000
35.24142,4.83029,177.22920,0.28961,0.28961,0.00000
35.26909,13.99102,180.00000,0.30000,0.30000,0.00000
35.29442,31.94706,180.00000,0.30000,0.30000,0.00000
35.31152,72.23758,180.00000,0.30000,0.30000,0.00000
35.32725,66.43456,180.00000,0.30000,0.30000,0.00000
35.34372,15.45140,180.00000,0.30000,0.30000,0.00000
35.38198,2.06874,132.14270,0.12054,0.12054,0.00000
35.40256,2.71014,142.61450,0.15980,0.15980,0.00000
35.42284,25.69147,180.00000,0.30000,0.30000,0.00000
35.43971,0.61391,108.39040,0.03146,0.03146,0.00000
35.46334,2.37614,137.16140,0.13936,0.13936,0.00000
35.49376,6.20549,180.00000,0.30000,0.30000,0.00000
35.51345,2.60908,140.96460,0.15362,0.15362,0.00000
35.53907,3.34466,152.97400,0.19865,0.19865,0.00000
35.55644,4.27409,168.14840,0.25556,0.25556,0.00000
35.57332,4.71615,175.36560,0.28262,0.28262,0.00000
35.59826,0.92168,113.41510,0.05031,0.05031,0.00000
35.61806,1.14393,117.04370,0.06391,0.06391,0.00000
35.64676,1.42076,121.56350,0.08086,0.08086,0.00000
35.67390,2.60109,140.83410,0.15313,0.15313,0.00000
35.70002,4.61302,173.68190,0.27631,0.27631,0.00000
35.71704,2.47381,138.75600,0.14534,0.14534,0.00000
35.73412,1.39653,121.16790,0.07938,0.07938,0.00000
35.75840,1.06688,115.78570,0.05920,0.05920,0.00000
35.78433,2.06087,132.01420,0.12005,0.12005,0.00000
35.79995,1.82330,128.13540,0.10551,0.10551,0.00000
35.81688,1.06650,115.77960,0.05917,0.05917,0.00000
35.83229,0.81864,111.73290,0.04400,0.04400,0.00000
35.85479,1.20359,118.01770,0.06757,0.06757,0.00000
35.88382,0.77924,111.08970,0.04159,0.04159,0.00000
35.90271,1.55990,123.83500,0.08938,0.08938,0.00000
35.91776,0.45853,105.85350,0.02195,0.02195,0.00000
35.93390,1.01954,115.01290,0.05630,0.05630,0.00000
35.95013,0.71290,110.00650,0.03752,0.03752,0.00000
35.97462,0.15359,100.87490,0.00328,0.00328,0.00000
36.00191,0.38330,104.62530,0.01735,0.01735,0.00000
36.02895,1.22187,118.31630,0.06869,0.06869,0.00000
36.04572,1.02331,115.07450,0.05653,0.05653,0.00000
36.06066,0.25388,102.51240,0.00942,0.00942,0.00000
36.07547,0.22349,102.01610,0.00756,0.00756,0.00000
36.09117,0.24445,102.35840,0.00884,0.00884,0.00000
36.10630,0.77318,110.99070,0.04122,0.04122,0.00000
36.12347,0.81861,111.73230,0.04400,0.04400,0.00000
36.13842,0.38640,104.67590,0.01753,0.01753,0.00000
36.15462,0.50378,106.59230,0.02472,0.02472,0.00000
36.18018,2.30811,136.05080,0.13519,0.13519,0.00000
36.19569,2.52036,139.51610,0.14819,0.14819,0.00000
36.21270,0.84848,112.22010,0.04583,0.04583,0.00000
36.23092,1.38459,120.97290,0.07865,0.07865,0.00000
36.24796,0.94210,113.74850,0.05156,0.05156,0.00000
36.26415,0.80474,111.50590,0.04315,0.04315,0.00000
36.27930,0.38944,104.72560,0.01772,0.01772,0.00000
36.29730,0.45221,105.75030,0.02156,0.02156,0.00000
36.32119,0.51131,106.71520,0.02518,0.02518,0.00000
36.34604,0.92453,113.46180,0.05048,0.05048,0.00000
36.36217,0.54336,107.23860,0.02714,0.02714,0.00000
36.38940,1.05946,115.66460,0.05874,0.05874,0.00000
36.40745,0.51916,106.84350,0.02566,0.02566,0.00000
36.43229,0.34667,104.02730,0.01510,0.01510,0.00000
36.46441,1.57289,124.04720,0.09018,0.09018,0.00000
36.48308,0.98416,114.43530,0.05413,0.05413,0.00000
36.50782,1.42119,121.57040,0.08089,0.08089,0.00000
36.52423,2.23774,134.90190,0.13088,0.13088,0.00000
36.54082,1.77025,127.26940,0.10226,0.10226,0.00000
36.55646,2.23751,134.89810,0.13087,0.13087,0.00000
36.57177,14.14460,180.00000,0.30000,0.30000,0.00000
36.58854,9.45967,180.00000,0.30000,0.30000,0.00000
36.60440,4.49735,171.79350,0.26923,0.26923,0.00000
36.62040,5.44550,180.00000,0.30000,0.30000,0.00000
36.63654,0.84441,112.15370,0.04558,0.04558,0.00000
36.66236,3.92140,162.39030,0.23396,0.23396,0.00000
36.67915,1.02356,115.07840,0.05654,0.05654,0.00000
36.69936,0.45713,105.83080,0.02187,0.02187,0.00000
36.71538,0.29925,103.25310,0.01220,0.01220,0.00000
36.73063,2.37317,137.11290,0.13917,0.13917,0.00000
36.74867,2.78201,143.78790,0.16420,0.16420,0.00000
36.76453,11.53241,180.00000,0.30000,0.30000,0.00000
36.77979,6.63030,180.00000,0.30000,0.30000,0.00000
36.80294,0.57706,107.78870,0.02921,0.02921,0.00000
36.84100,5.19323,180.00000,0.30000,0.30000,0.00000
36.85972,6.00273,180.00000,0.30000,0.30000,0.00000
36.87831,2.59908,140.80120,0.15300,0.15300,0.00000
36.90814,3.54302,156.21260,0.21080,0.21080,0.00000
36.92533,4.97019,179.51330,0.29818,0.29818,0.00000
36.94186,4.81256,176.93970,0.28852,0.28852,0.00000
36.95697,1.63027,124.98400,0.09369,0.09369,0.00000
36.98043,2.04418,131.74160,0.11903,0.11903,0.00000
36.99990,1.20747,118.08120,0.06780,0.06780,0.00000
37.02552,3.83828,161.03310,0.22887,0.22887,0.00000
37.04318,5.41077,180.00000,0.30000,0.30000,0.00000
37.05855,6.61110,180.00000,0.30000,0.30000,0.00000
37.07321,4.49990,171.83510,0.26938,0.26938,0.00000
37.09280,3.02799,147.80400,0.17926,0.17926,0.00000
37.11058,2.19998,134.28530,0.12857,0.12857,0.00000
37.13436,7.29324,180.00000,0.30000,0.30000,0.00000
37.15136,8.03345,180.00000,0.30000,0.30000,0.00000
37.16667,1.06194,115.70510,0.05889,0.05889,0.00000
37.18206,1.39091,121.07600,0.07904,0.07904,0.00000
37.19981,1.33204,120.11500,0.07543,0.07543,0.00000
37.22544,1.88178,129.09030,0.10909,0.10909,0.00000
37.24516,7.21598,180.00000,0.30000,0.30000,0.00000
37.26202,4.28461,168.32010,0.25620,0.25620,0.00000
37.28615,2.77063,143.60210,0.16351,0.16351,0.00000
37.30432,2.85286,144.94470,0.16854,0.16854,0.00000
37.31977,0.52639,106.96150,0.02611,0.02611,0.00000
37.33500,2.10758,132.77690,0.12291,0.12291,0.00000
37.35224,2.23364,134.83500,0.13063,0.13063,0.00000
37.36772,0.17353,101.20050,0.00450,0.00450,0.00000
37.38338,0.29724,103.22030,0.01208,0.01208,0.01208
37.42429,0.71063,109.96940,0.03739,0.03739,0.03739
37.45419,1.34952,120.40030,0.07650,0.07650,0.07650
37.47235,3.47628,155.12290,0.20671,0.20671,0.20671
37.48870,2.94342,146.42320,0.17409,0.17409,0.17409
37.50928,0.91547,113.31380,0.04993,0.04993,0.04993
37.52573,0.85274,112.28960,0.04609,0.04609,0.04609
37.54100,0.86576,112.50210,0.04688,0.04688,0.04688
37.55745,1.14871,117.12190,0.06421,0.06421,0.06421
37.57487,1.01332,114.91130,0.05592,0.05592,0.05592
37.59889,4.43819,170.82770,0.26560,0.26560,0.26560
37.61627,4.39875,170.18370,0.26319,0.26319,0.26319
37.63264,2.18716,134.07600,0.12779,0.12779,0.12779
37.64898,1.43775,121.84090,0.08190,0.08190,0.08190
37.66514,1.37949,120.88970,0.07834,0.07834,0.07834
37.68086,1.06056,115.68260,0.05881,0.05881,0.05881
37.69685,0.25752,102.57180,0.00964,0.00964,0.00964
37.71542,0.26567,102.70490,0.01014,0.01014,0.01014
37.73153,0.54283,107.22980,0.02711,0.02711,0.02711
37.75774,0.73669,110.39490,0.03898,0.03898,0.03898
37.77507,5.11267,180.00000,0.30000,0.30000,0.30000
37.79095,3.16656,150.06620,0.18775,0.18775,0.18775
37.80645,0.80519,111.51340,0.04318,0.04318,0.04318
37.82270,4.62949,173.95080,0.27732,0.27732,0.27732
37.83912,0.64521,108.90140,0.03338,0.03338,0.03338
37.85611,13.79043,180.00000,0.30000,0.30000,0.30000
37.87299,16.50312,180.00000,0.30000,0.30000,0.30000
37.88826,2.33971,136.56660,0.13712,0.13712,0.13712
37.92435,1.09463,116.23890,0.06090,0.06090,0.06090
37.94591,16.17812,180.00000,0.30000,0.30000,0.30000
37.96406,10.23875,180.00000,0.30000,0.30000,0.30000
37.97943,13.03434,180.00000,0.30000,0.30000,0.30000
37.99533,24.02830,180.00000,0.30000,0.30000,0.30000
38.01280,29.02447,180.00000,0.30000,0.30000,0.30000
38.02861,0.53017,107.02310,0.02634,0.02634,0.02634
38.04503,1.00624,114.79580,0.05548,0.05548,0.05548
38.06960,11.42745,180.00000,0.30000,0.30000,0.30000
38.08596,10.77755,180.00000,0.30000,0.30000,0.30000
38.10321,0.75586,110.70800,0.04015,0.04015,0.04015
38.11898,2.53177,139.70230,0.14888,0.14888,0.14888
38.13384,2.96931,146.84590,0.17567,0.17567,0.17567
38.15160,1.43061,121.72430,0.08147,0.08147,0.08147
38.16667,1.28251,119.30620,0.07240,0.07240,0.07240
38.18858,1.35585,120.50370,0.07689,0.07689,0.07689
38.21748,2.18225,133.99590,0.12748,0.12748,0.12748
38.24549,5.86916,180.00000,0.30000,0.30000,0.30000
38.26219,3.35314,153.11250,0.19917,0.19917,0.19917
38.27705,1.61359,124.71170,0.09267,0.09267,0.09267
38.29221,1.44581,121.97240,0.08240,0.08240,0.08240
38.30659,3.57790,156.78210,0.21293,0.21293,0.21293
38.32101,1.41517,121.47210,0.08052,0.08052,0.08052
38.33627,1.70499,126.20390,0.09826,0.09826,0.09826
38.35434,1.37208,120.76860,0.07788,0.07788,0.07788
38.37326,0.99493,114.61110,0.05479,0.05479,0.05479
38.41428,0.62751,108.61240,0.03230,0.03230,0.03230
38.44429,2.16142,133.65580,0.12621,0.12621,0.12621
38.46062,5.08105,180.00000,0.30000,0.30000,0.30000
38.47728,2.73657,143.04610,0.16142,0.16142,0.16142
38.50537,1.52006,123.18470,0.08694,0.08694,0.08694
38.52603,0.61596,108.42380,0.03159,0.03159,0.03159
38.55513,0.64870,108.95830,0.03359,0.03359,0.03359
38.57460,0.81635,111.69540,0.04386,0.04386,0.04386
38.58955,0.44543,105.63970,0.02115,0.02115,0.02115
38.60929,0.27582,102.87050,0.01076,0.01076,0.01076
38.63008,0.66403,109.20860,0.03453,0.03453,0.03453
38.65131,0.76790,110.90450,0.04089,0.04089,0.04089
38.67208,0.19657,101.57660,0.00591,0.00591,0.00591
38.69287,0.79798,111.39560,0.04273,0.04273,0.04273
38.72146,2.17164,133.82260,0.12683,0.12683,0.12683
38.73751,1.64653,125.24940,0.09469,0.09469,0.09469
38.75500,0.36304,104.29450,0.01610,0.01610,0.01610
38.77621,2.10747,132.77500,0.12291,0.12291,0.12291
38.79438,3.49902,155.49420,0.20810,0.20810,0.20810
38.80994,1.89293,129.27230,0.10977,0.10977,0.10977
38.82464,1.83227,128.28200,0.10606,0.10606,0.10606
38.83973,2.87587,145.32040,0.16995,0.16995,0.16995
38.85509,2.84712,144.85090,0.16819,0.16819,0.16819
38.87857,1.02111,115.03860,0.05639,0.05639,0.05639
38.89594,3.95532,162.94410,0.23604,0.23604,0.23604
38.91059,3.03690,147.94930,0.17981,0.17981,0.17981
38.92517,0.61864,108.46760,0.03175,0.03175,0.03175
38.95272,1.05862,115.65090,0.05869,0.05869,0.05869
38.96816,1.47738,122.48790,0.08433,0.08433,0.08433
38.98399,0.77862,111.07950,0.04155,0.04155,0.04155
39.00090,0.43033,105.39310,0.02022,0.02022,0.02022
39.01625,0.36373,104.30570,0.01615,0.01615,0.01615
39.03966,1.35363,120.46740,0.07675,0.07675,0.07675
39.05584,0.61127,108.34720,0.03130,0.03130,0.03130
39.07067,0.99614,114.63080,0.05487,0.05487,0.05487
39.08557,1.42033,121.55650,0.08084,0.08084,0.08084
39.10148,0.51145,106.71760,0.02519,0.02519,0.02519
39.11673,0.48460,106.27920,0.02355,0.02355,0.02355
39.13126,0.58437,107.90800,0.02966,0.02966,0.02966
39.14536,0.25105,102.46620,0.00925,0.00925,0.00925
39.15980,0.80817,111.56190,0.04336,0.04336,0.04336
39.17456,0.16771,101.10550,0.00415,0.00415,0.00415
39.19751,0.43540,105.47600,0.02053,0.02053,0.02053
39.21536,0.93900,113.69800,0.05137,0.05137,0.05137
39.22990,0.52934,107.00970,0.02629,0.02629,0.02629
39.24429,1.22375,118.34690,0.06880,0.06880,0.06880
39.25895,2.23396,134.84020,0.13065,0.13065,0.13065
39.27423,2.02440,131.41870,0.11782,0.11782,0.11782
39.28900,2.25760,135.22600,0.13210,0.13210,0.13210
39.30378,0.51982,106.85430,0.02570,0.02570,0.02570
39.32467,0.50811,106.66300,0.02499,0.02499,0.02499
39.34904,2.07741,132.28430,0.12107,0.12107,0.12107
39.36576,2.12183,133.00950,0.12379,0.12379,0.12379
39.38105,1.22754,118.40880,0.06903,0.06903,0.06903
39.39622,0.86886,112.55280,0.04707,0.04707,0.04707
39.41282,1.75552,127.02880,0.10136,0.10136,0.10136
39.43176,1.09268,116.20700,0.06078,0.06078,0.06078
39.45973,0.85115,112.26370,0.04599,0.04599,0.04599
39.47751,0.48202,106.23700,0.02339,0.02339,0.02339
39.50250,0.67343,109.36210,0.03511,0.03511,0.03511
39.51939,0.74358,110.50740,0.03940,0.03940,0.03940
39.53477,1.65446,125.37890,0.09517,0.09517,0.09517
39.54939,1.20745,118.08080,0.06780,0.06780,0.06780
39.56380,0.88606,112.83360,0.04813,0.04813,0.04813
39.57978,0.24933,102.43800,0.00914,0.00914,0.00914
39.60307,0.56778,107.63730,0.02864,0.02864,0.02864
39.63080,0.97913,114.35320,0.05382,0.05382,0.05382
39.65112,0.55814,107.47980,0.02805,0.02805,0.02805
39.67727,0.63906,108.80090,0.03300,0.03300,0.03300
39.69499,1.13837,116.95300,0.06357,0.06357,0.06357
39.71054,0.98409,114.43410,0.05413,0.05413,0.05413
39.72821,0.87563,112.66330,0.04749,0.04749,0.04749
39.74795,0.68461,109.54460,0.03579,0.03579,0.03579
39.76427,0.81827,111.72680,0.04398,0.04398,0.04398
39.77937,1.48972,122.68940,0.08509,0.08509,0.08509
39.79516,1.39815,121.19430,0.07948,0.07948,0.07948
39.81011,0.61064,108.33700,0.03126,0.03126,0.03126
39.83404,0.99319,114.58270,0.05469,0.05469,0.05469
39.85234,1.08951,116.15530,0.06058,0.06058,0.06058
39.86771,1.04236,115.38540,0.05770,0.05770,0.05770
39.88236,0.10073,100.01190,0.00004,0.00004,0.00004
39.89770,0.26706,102.72760,0.01023,0.01023,0.01023
39.91492,0.76189,110.80630,0.04052,0.04052,0.04052
39.93018,1.63778,125.10670,0.09415,0.09415,0.09415
39.94527,0.34601,104.01660,0.01506,0.01506,0.01506
39.97429,0.45250,105.75500,0.02158,0.02158,0.02158
40.00097,1.65101,125.32270,0.09496,0.09496,0.09496
