# Object: Mercury
# Columns: time(s), |A(t)|(m/s^2), frequency(Hz), A1, A2, A3
time,acceleration,frequency,A1,A2,A3
2.02771,4.34567,169.31710,0.08665,0.08665,0.08665
2.04588,3.05385,148.22610,0.06028,0.06028,0.06028
2.06386,0.78444,111.17460,0.01397,0.01397,0.01397
2.09128,0.32100,103.60810,0.00451,0.00451,0.00451
2.13137,0.72185,110.15260,0.01269,0.01269,0.01269
2.15126,1.55116,123.69240,0.02962,0.02962,0.02962
2.16772,2.22458,134.68700,0.04336,0.04336,0.04336
2.18340,1.46780,122.33140,0.02791,0.02791,0.02791
2.20104,1.13675,116.92650,0.02116,0.02116,0.02116
2.21685,1.23620,118.55010,0.02319,0.02319,0.02319
2.23360,1.03023,115.18750,0.01898,0.01898,0.01898
2.25337,0.65258,109.02170,0.01128,0.01128,0.01128
2.27915,1.52298,123.23230,0.02904,0.02904,0.02904
2.29639,2.35146,136.75850,0.04595,0.04595,0.04595
2.31301,1.76458,127.17680,0.03397,0.03397,0.03397
2.32826,1.99152,130.88200,0.03860,0.03860,0.03860
2.34728,0.69715,109.74930,0.01219,0.01219,0.01219
2.36391,1.55842,123.81100,0.02976,0.02976,0.02976
2.38164,1.97892,130.67630,0.03835,0.03835,0.03835
2.39665,1.10277,116.37180,0.02046,0.02046,0.02046
2.41186,0.48358,106.26260,0.00783,0.00783,0.00783
2.44567,0.83509,112.00150,0.01500,0.01500,0.01500
2.47756,1.81794,128.04800,0.03506,0.03506,0.03506
2.49595,1.31151,119.77980,0.02472,0.02472,0.02472
2.51172,4.83077,177.23710,0.09655,0.09655,0.09655
2.52773,1.40388,121.28780,0.02661,0.02661,0.02661
2.55302,0.81299,111.64060,0.01455,0.01455,0.01455
2.57061,1.00640,114.79830,0.01850,0.01850,0.01850
2.59481,1.18440,117.70450,0.02213,0.02213,0.02213
2.62484,1.38050,120.90620,0.02613,0.02613,0.02613
2.64567,0.79911,111.41400,0.01427,0.01427,0.01427
2.66903,0.48578,106.29850,0.00787,0.00787,0.00787
2.68526,0.36475,104.32240,0.00540,0.00540,0.00540
2.70173,1.47615,122.46770,0.02808,0.02808,0.02808
2.71722,0.94672,113.82390,0.01728,0.01728,0.01728
2.73282,0.66431,109.21320,0.01152,0.01152,0.01152
2.75872,0.85814,112.37780,0.01547,0.01547,0.01547
2.77520,1.61063,124.66330,0.03083,0.03083,0.03083
2.79137,4.01122,163.85660,0.07982,0.07982,0.07982
2.80685,2.82358,144.46660,0.05558,0.05558,0.05558
2.82205,1.09146,116.18710,0.02023,0.02023,0.02023
2.83820,0.76472,110.85260,0.01357,0.01357,0.01357
2.85370,0.69937,109.78570,0.01223,0.01223,0.01223
2.87201,2.84524,144.82030,0.05603,0.05603,0.05603
2.88883,1.94287,130.08760,0.03761,0.03761,0.03761
2.91330,7.44820,180.00000,0.10000,0.10000,0.10000
2.93065,9.62398,180.00000,0.10000,0.10000,0.10000
2.94592,0.88115,112.75350,0.01594,0.01594,0.01594
2.96182,11.65161,180.00000,0.10000,0.10000,0.10000
2.97886,12.37655,180.00000,0.10000,0.10000,0.10000
2.99430,12.42200,180.00000,0.10000,0.10000,0.10000
3.00937,9.13745,180.00000,0.10000,0.10000,0.10000
3.02791,5.01003,180.00000,0.10000,0.10000,0.10000
3.04454,0.83946,112.07280,0.01509,0.01509,0.01509
3.06926,4.58579,173.23730,0.09155,0.09155,0.09155
3.08743,9.47751,180.00000,0.10000,0.10000,0.10000
3.10417,2.62880,141.28650,0.05161,0.05161,0.05161
3.13320,5.36174,180.00000,0.10000,0.10000,0.10000
3.15236,11.87186,180.00000,0.10000,0.10000,0.10000
3.16840,10.55277,180.00000,0.10000,0.10000,0.10000
3.18711,6.78950,180.00000,0.10000,0.10000,0.10000
3.20350,4.12616,165.73320,0.08217,0.08217,0.08217
3.22904,10.63449,180.00000,0.10000,0.10000,0.10000
3.24656,6.13187,180.00000,0.10000,0.10000,0.10000
3.27276,4.33665,169.16980,0.08646,0.08646,0.08646
3.29210,5.08667,180.00000,0.10000,0.10000,0.10000
3.30912,11.15616,180.00000,0.10000,0.10000,0.10000
3.32625,1.62771,124.94220,0.03118,0.03118,0.03118
3.34264,1.11653,116.59640,0.02075,0.02075,0.02075
3.35975,3.40883,154.02180,0.06753,0.06753,0.06753
3.38668,2.38627,137.32690,0.04666,0.04666,0.04666
3.40540,4.57507,173.06240,0.09133,0.09133,0.09133
3.42336,1.09460,116.23840,0.02030,0.02030,0.02030
3.43927,2.56797,140.29330,0.05037,0.05037,0.05037
3.45515,1.28234,119.30350,0.02413,0.02413,0.02413
3.47990,5.41176,180.00000,0.10000,0.10000,0.10000
3.51010,3.19908,150.59720,0.06325,0.06325,0.06325
3.53088,1.69731,126.07850,0.03260,0.03260,0.03260
3.55757,6.48065,180.00000,0.10000,0.10000,0.10000
3.57446,4.41157,170.39300,0.08799,0.08799,0.08799
3.60044,1.47351,122.42460,0.02803,0.02803,0.02803
3.61862,0.74121,110.46880,0.01309,0.01309,0.01309
3.64758,1.03426,115.25320,0.01907,0.01907,0.01907
3.66560,4.64864,174.26350,0.09283,0.09283,0.09283
3.68190,6.24041,180.00000,0.10000,0.10000,0.10000
3.70931,11.53745,180.00000,0.10000,0.10000,0.10000
3.72726,11.06100,180.00000,0.10000,0.10000,0.10000
3.74388,3.89361,161.93640,0.07742,0.07742,0.07742
3.75999,3.50439,155.58180,0.06948,0.06948,0.06948
