# Object: Mars
# Columns: time(s), |A(t)|(m/s^2), frequency(Hz), A1, A2, A3
time,acceleration,frequency,A1,A2,A3
1.93261,2.40578,138.49250,0.20000,0.20000,0.20000
1.95554,3.31304,153.00870,0.20000,0.20000,0.20000
1.97573,2.13604,134.17670,0.20000,0.20000,0.20000
1.99366,1.94609,131.13750,0.20000,0.20000,0.20000
2.00990,0.48077,107.69230,0.20000,0.20000,0.20000
2.02785,1.27242,120.35880,0.20000,0.20000,0.20000
2.04437,0.73283,111.72520,0.20000,0.20000,0.20000
2.06283,2.29067,136.65070,0.20000,0.20000,0.20000
2.07872,1.29021,120.64330,0.20000,0.20000,0.20000
2.09888,3.25411,152.06570,0.20000,0.20000,0.20000
2.11492,2.36467,137.83480,0.20000,0.20000,0.20000
2.13284,3.74584,159.93340,0.20000,0.20000,0.20000
2.14955,2.82951,145.27210,0.20000,0.20000,0.20000
2.17974,18.60575,180.00000,0.20000,0.20000,0.20000
2.19820,20.10867,180.00000,0.20000,0.20000,0.20000
2.21579,32.99659,180.00000,0.20000,0.20000,0.20000
2.23249,32.28261,180.00000,0.20000,0.20000,0.20000
2.24981,29.66529,180.00000,0.20000,0.20000,0.20000
2.26679,17.33262,180.00000,0.20000,0.20000,0.20000
2.28544,24.28703,180.00000,0.20000,0.20000,0.20000
2.30484,22.76017,180.00000,0.20000,0.20000,0.20000
2.32280,27.03800,180.00000,0.20000,0.20000,0.20000
2.34080,13.65694,180.00000,0.20000,0.20000,0.20000
2.35711,4.77950,176.47200,0.20000,0.20000,0.20000
2.37456,1.99639,131.94220,0.20000,0.20000,0.20000
2.39140,5.12792,180.00000,0.20000,0.20000,0.20000
2.40937,8.80186,180.00000,0.20000,0.20000,0.20000
2.42600,4.37090,169.93440,0.20000,0.20000,0.20000
2.44399,7.86663,180.00000,0.20000,0.20000,0.20000
2.46083,3.26197,152.19160,0.20000,0.20000,0.20000
2.47879,15.96519,180.00000,0.20000,0.20000,0.20000
2.49600,21.08239,180.00000,0.20000,0.20000,0.20000
2.51497,9.52866,180.00000,0.20000,0.20000,0.20000
2.53132,19.75875,180.00000,0.20000,0.20000,0.20000
2.54879,18.93535,180.00000,0.20000,0.20000,0.20000
2.56665,6.37169,180.00000,0.20000,0.20000,0.20000
2.58446,10.29185,180.00000,0.20000,0.20000,0.20000
2.60147,9.57611,180.00000,0.20000,0.20000,0.20000
2.61875,9.95017,180.00000,0.20000,0.20000,0.20000
2.63601,4.50030,172.00480,0.20000,0.20000,0.20000
2.65417,4.32133,169.14120,0.20000,0.20000,0.20000
2.68344,17.07924,180.00000,0.20000,0.20000,0.20000
2.70286,18.50306,180.00000,0.20000,0.20000,0.20000
2.72178,15.52787,180.00000,0.20000,0.20000,0.20000
2.73966,8.43222,180.00000,0.20000,0.20000,0.20000
2.75837,4.97436,179.58980,0.20000,0.20000,0.20000
2.77486,1.97341,131.57450,0.20000,0.20000,0.20000
2.79268,3.51001,156.16010,0.20000,0.20000,0.20000
2.80896,10.71240,180.00000,0.20000,0.20000,0.20000
2.82619,19.52881,180.00000,0.20000,0.20000,0.20000
2.84253,15.20104,180.00000,0.20000,0.20000,0.20000
2.86065,17.54934,180.00000,0.20000,0.20000,0.20000
2.87774,5.84243,180.00000,0.20000,0.20000,0.20000
2.89617,33.00164,180.00000,0.20000,0.20000,0.20000
2.91306,27.13070,180.00000,0.20000,0.20000,0.20000
2.93389,19.41932,180.00000,0.20000,0.20000,0.20000
2.95186,14.04502,180.00000,0.20000,0.20000,0.20000
2.96856,9.41179,180.00000,0.20000,0.20000,0.20000
2.98715,5.15396,180.00000,0.20000,0.20000,0.20000
3.00344,40.35641,180.00000,0.20000,0.20000,0.20000
3.02029,42.49146,180.00000,0.20000,0.20000,0.20000
3.03669,3.45501,155.28020,0.20000,0.20000,0.20000
3.05534,23.04506,180.00000,0.20000,0.20000,0.20000
3.07078,17.03255,180.00000,0.20000,0.20000,0.20000
3.08977,5.09928,180.00000,0.20000,0.20000,0.20000
3.10764,3.51720,156.27520,0.20000,0.20000,0.20000
3.12523,8.18839,180.00000,0.20000,0.20000,0.20000
3.14324,9.11031,180.00000,0.20000,0.20000,0.20000
3.16045,2.06077,132.97240,0.20000,0.20000,0.20000
3.18812,2.53968,140.63490,0.20000,0.20000,0.20000
3.20793,2.96209,147.39340,0.20000,0.20000,0.20000
3.22922,5.32315,180.00000,0.20000,0.20000,0.20000
3.24617,4.12198,165.95170,0.20000,0.20000,0.20000
3.26332,6.20373,180.00000,0.20000,0.20000,0.20000
3.27989,7.59336,180.00000,0.20000,0.20000,0.20000
3.29797,4.62320,173.97110,0.20000,0.20000,0.20000
3.31444,2.57739,141.23820,0.20000,0.20000,0.20000
3.33308,2.25581,136.09290,0.20000,0.20000,0.20000
3.35101,2.49340,139.89450,0.20000,0.20000,0.20000
3.36766,2.84487,145.51800,0.20000,0.20000,0.20000
3.38361,2.65321,142.45130,0.20000,0.20000,0.20000
3.40204,4.62972,174.07550,0.20000,0.20000,0.20000
3.41940,1.83704,129.39270,0.20000,0.20000,0.20000
